epoch,step,train_loss,val_loss
0,3,,3.968024969100952
1,7,,2.0071961879730225
2,11,,0.9637296199798584
3,15,,0.9111973643302917
4,19,,0.9690915942192078
5,23,,0.8420156240463257
6,27,,0.8167980909347534
7,31,,0.8670280575752258
8,35,,0.8723480701446533
9,39,,0.8103989958763123
10,43,,0.7665947079658508
11,47,,0.7639063000679016
12,49,1.0491600036621094,
12,51,,0.7729059457778931
13,55,,0.7931602001190186
14,59,,0.7896100878715515
15,63,,0.7792657613754272
16,67,,0.7830607295036316
