epoch,step,train_loss,val_loss
0,48,,373.4734802246094
1,49,335.09771728515625,
1,97,,351.2061462402344
2,99,366.56915283203125,
2,146,,339.2033996582031
3,149,397.4829406738281,
3,195,,318.9077453613281
4,199,336.9233093261719,
4,244,,319.4965515136719
5,249,494.35479736328125,
5,293,,312.70745849609375
6,299,325.4384460449219,
6,342,,298.8833923339844
7,349,271.777587890625,
7,391,,291.48748779296875
8,399,358.6242980957031,
8,440,,283.8541259765625
9,449,404.6997985839844,
9,489,,286.74932861328125
10,499,394.8493957519531,
10,538,,274.6995849609375
11,549,255.78839111328125,
11,587,,276.9861755371094
12,599,301.3091125488281,
12,636,,273.7354431152344
13,649,332.6416015625,
13,685,,249.04714965820312
14,699,149.69992065429688,
14,734,,257.09625244140625
15,749,189.8282928466797,
15,783,,253.23590087890625
16,799,188.87738037109375,
16,832,,272.5130615234375
17,849,217.41949462890625,
17,881,,242.3888397216797
18,899,150.9925537109375,
18,930,,240.49594116210938
19,949,178.33026123046875,
19,979,,252.3292236328125
20,999,301.6238708496094,
20,1028,,244.2627716064453
21,1049,215.5535888671875,
21,1077,,241.44239807128906
22,1099,119.2036361694336,
22,1126,,246.1321258544922
23,1149,174.9959716796875,
23,1175,,240.35833740234375
24,1199,145.35879516601562,
24,1224,,238.85142517089844
25,1249,123.85169219970703,
25,1273,,235.45603942871094
26,1299,154.81072998046875,
26,1322,,235.5513916015625
27,1349,169.59039306640625,
27,1371,,259.2732238769531
28,1399,111.41608428955078,
28,1420,,230.919921875
29,1449,96.5157699584961,
29,1469,,250.2022247314453
30,1499,173.97555541992188,
30,1518,,245.98252868652344
31,1549,141.52670288085938,
31,1567,,234.34938049316406
32,1599,142.7908477783203,
32,1616,,266.8843688964844
33,1649,111.294921875,
33,1665,,235.6022491455078
