epoch,step,train_loss,val_loss
0,15,,0.02320503070950508
1,31,,0.01580655947327614
2,47,,0.015872415155172348
3,49,0.012461887672543526,
3,63,,0.012369220145046711
4,79,,0.012231789529323578
5,95,,0.012258094735443592
6,99,0.019807444885373116,
6,111,,0.01305545773357153
7,127,,0.011047505773603916
8,143,,0.011704745702445507
9,149,0.02176837995648384,
9,159,,0.010829336009919643
10,175,,0.011701968498528004
11,191,,0.010604332201182842
12,199,0.009510344825685024,
12,207,,0.012011811137199402
13,223,,0.011284206993877888
14,239,,0.011016970500349998
15,249,0.014835769310593605,
15,255,,0.010118674486875534
16,271,,0.009866418316960335
17,287,,0.01073656976222992
18,299,0.01660648174583912,
18,303,,0.010563275776803493
19,319,,0.010462421923875809
20,335,,0.011204574257135391
21,349,0.01676049828529358,
21,351,,0.011824178509414196
