epoch,step,train_loss,val_loss
0,48,,4773.107421875
1,49,4897.646484375,
1,97,,4473.37744140625
2,99,4330.52392578125,
2,146,,4237.89697265625
3,149,4093.34765625,
3,195,,4025.585693359375
4,199,3779.58935546875,
4,244,,3828.251953125
5,249,2768.282958984375,
5,293,,3640.842529296875
6,299,3160.056640625,
6,342,,3464.025390625
7,349,3218.238037109375,
7,391,,3295.013916015625
8,399,3429.9697265625,
8,440,,3134.267578125
9,449,2961.185791015625,
9,489,,2981.3984375
10,499,2437.630126953125,
10,538,,2835.70556640625
11,549,2874.11572265625,
11,587,,2695.825927734375
12,599,2800.2421875,
12,636,,2562.50830078125
13,649,2470.2451171875,
13,685,,2435.54638671875
14,699,2017.376708984375,
14,734,,2314.689208984375
15,749,2736.166015625,
15,783,,2198.501220703125
16,799,2110.999755859375,
16,832,,2087.90966796875
17,849,2012.693115234375,
17,881,,1983.0682373046875
18,899,1605.04052734375,
18,930,,1883.3240966796875
19,949,1666.68603515625,
19,979,,1788.3358154296875
20,999,1551.001953125,
20,1028,,1698.3232421875
21,1049,1316.33154296875,
21,1077,,1611.6871337890625
22,1099,1142.591552734375,
22,1126,,1530.3446044921875
23,1149,1241.87939453125,
23,1175,,1453.2745361328125
24,1199,1133.4219970703125,
24,1224,,1379.680908203125
25,1249,1411.595458984375,
25,1273,,1310.67724609375
26,1299,1210.99853515625,
26,1322,,1245.08154296875
27,1349,1037.5576171875,
27,1371,,1183.2032470703125
28,1399,760.5411376953125,
28,1420,,1124.0186767578125
29,1449,1213.682373046875,
29,1469,,1069.1461181640625
30,1499,1257.758056640625,
30,1518,,1017.3841552734375
31,1549,848.11865234375,
31,1567,,968.6532592773438
32,1599,1026.1953125,
32,1616,,923.10791015625
33,1649,1100.1781005859375,
33,1665,,879.8353881835938
34,1699,569.1348876953125,
34,1714,,839.9825439453125
35,1749,855.7440185546875,
35,1763,,802.2405395507812
36,1799,825.0535888671875,
36,1812,,766.88330078125
37,1849,715.1519775390625,
37,1861,,734.1105346679688
38,1899,677.7196655273438,
38,1910,,703.693359375
39,1949,505.06170654296875,
39,1959,,675.3857421875
40,1999,701.7263793945312,
40,2008,,649.2031860351562
41,2049,598.24169921875,
41,2057,,624.4746704101562
42,2099,558.9305419921875,
42,2106,,601.94287109375
43,2149,650.0965576171875,
43,2155,,581.1823120117188
44,2199,503.1390075683594,
44,2204,,562.2525634765625
45,2249,659.7377319335938,
45,2253,,544.5757446289062
46,2299,609.8914794921875,
46,2302,,528.73828125
47,2349,474.28338623046875,
47,2351,,513.92138671875
48,2399,501.3330383300781,
48,2400,,500.330810546875
49,2449,832.9801025390625,
49,2449,,488.3404541015625
50,2498,,477.1325378417969
51,2499,322.4391784667969,
51,2547,,466.802001953125
52,2549,431.13568115234375,
52,2596,,457.2850646972656
53,2599,393.46044921875,
53,2645,,449.0967712402344
54,2649,471.5820617675781,
54,2694,,441.3724365234375
55,2699,389.2033386230469,
55,2743,,434.5048522949219
56,2749,462.4973449707031,
56,2792,,428.4212646484375
57,2799,336.432373046875,
57,2841,,423.2908935546875
58,2849,494.95068359375,
58,2890,,418.380615234375
59,2899,529.189697265625,
59,2939,,413.8392028808594
60,2949,451.06689453125,
60,2988,,410.105224609375
61,2999,438.447265625,
61,3037,,406.5566101074219
62,3049,429.8285217285156,
62,3086,,403.6603088378906
63,3099,446.6689453125,
63,3135,,401.1048278808594
64,3149,517.1552124023438,
64,3184,,398.8484802246094
65,3199,466.32659912109375,
65,3233,,396.74603271484375
66,3249,474.7088623046875,
66,3282,,394.8785095214844
67,3299,458.29254150390625,
67,3331,,393.3304443359375
68,3349,383.92401123046875,
68,3380,,391.9306335449219
69,3399,302.2638244628906,
69,3429,,390.4916076660156
70,3449,516.7450561523438,
70,3478,,389.5345764160156
71,3499,536.1588134765625,
71,3527,,388.81207275390625
72,3549,461.5899353027344,
72,3576,,388.05145263671875
73,3599,317.96533203125,
73,3625,,387.269775390625
74,3649,541.3576049804688,
74,3674,,386.74151611328125
75,3699,403.1051330566406,
75,3723,,386.14825439453125
76,3749,365.271240234375,
76,3772,,385.7191162109375
77,3799,311.11822509765625,
77,3821,,385.2987365722656
78,3849,296.4785461425781,
78,3870,,384.9959411621094
79,3899,270.06781005859375,
79,3919,,384.64263916015625
80,3949,503.0687561035156,
80,3968,,384.37347412109375
81,3999,427.05084228515625,
81,4017,,384.2019958496094
82,4049,404.3899230957031,
82,4066,,383.9508056640625
83,4099,668.5341186523438,
83,4115,,383.8485412597656
84,4149,451.5823974609375,
84,4164,,383.7938537597656
85,4199,393.9788513183594,
85,4213,,383.7414855957031
86,4249,498.49102783203125,
86,4262,,383.46734619140625
87,4299,366.60491943359375,
87,4311,,383.4095153808594
88,4349,399.79864501953125,
88,4360,,383.3682556152344
89,4399,526.0015869140625,
89,4409,,383.33331298828125
90,4449,463.22955322265625,
90,4458,,383.186767578125
91,4499,344.59515380859375,
91,4507,,383.1566162109375
92,4549,518.983154296875,
92,4556,,383.2214050292969
93,4599,310.2234802246094,
93,4605,,383.1232604980469
94,4649,261.8849182128906,
94,4654,,383.1361999511719
95,4699,493.772705078125,
95,4703,,383.1048889160156
96,4749,359.640380859375,
96,4752,,383.072509765625
97,4799,303.334716796875,
97,4801,,383.01324462890625
98,4849,479.5628662109375,
98,4850,,382.921875
99,4899,452.2250061035156,
99,4899,,382.9778747558594
