epoch,step,train_loss,val_loss
0,17,,0.046300116926431656
1,35,,0.04485568776726723
2,49,0.04339464381337166,
2,53,,0.04547537863254547
3,71,,0.045257631689310074
4,89,,0.0444524884223938
5,99,0.050696972757577896,
5,107,,0.04530708119273186
6,125,,0.04450950399041176
7,143,,0.045231692492961884
8,149,0.02851923368871212,
8,161,,0.044255148619413376
9,179,,0.04631226137280464
10,197,,0.04448094591498375
11,199,0.047042038291692734,
11,215,,0.050127558410167694
12,233,,0.04458035156130791
13,249,0.05289658159017563,
13,251,,0.0451706238090992
