epoch,step,train_loss,val_loss
0,48,,3575.057861328125
1,49,3697.69580078125,
1,97,,2680.397216796875
2,99,3074.748291015625,
2,146,,1807.6884765625
3,149,1883.66455078125,
3,195,,1128.732666015625
4,199,1217.574951171875,
4,244,,705.2633056640625
5,249,583.55859375,
5,293,,510.5937805175781
6,299,407.01190185546875,
6,342,,444.5278625488281
7,349,329.19329833984375,
7,391,,431.2059326171875
8,399,324.75360107421875,
8,440,,426.8936767578125
9,449,449.5489501953125,
9,489,,411.5893249511719
10,499,710.1800537109375,
10,538,,405.2501525878906
11,549,337.43743896484375,
11,587,,418.8221435546875
12,599,269.1883850097656,
12,636,,365.1732482910156
13,649,273.3896789550781,
13,685,,412.6183776855469
14,699,343.0379943847656,
14,734,,358.3671569824219
15,749,257.9871520996094,
15,783,,371.228759765625
16,799,277.4811096191406,
16,832,,422.6070556640625
17,849,242.66000366210938,
17,881,,440.6206359863281
18,899,445.6527099609375,
18,930,,333.53973388671875
19,949,265.577392578125,
19,979,,334.1622619628906
20,999,276.4378662109375,
20,1028,,292.56072998046875
21,1049,338.70391845703125,
21,1077,,303.151123046875
22,1099,262.5416259765625,
22,1126,,292.7048034667969
23,1149,212.5062713623047,
23,1175,,311.7016906738281
24,1199,236.90496826171875,
24,1224,,326.8949890136719
25,1249,286.3594970703125,
25,1273,,322.6407775878906
