epoch,step,train_loss,val_loss
0,48,,4293.490234375
1,49,3717.6064453125,
1,97,,3735.538818359375
2,99,3645.09033203125,
2,146,,3100.6259765625
3,149,2848.03662109375,
3,195,,2454.97021484375
4,199,2103.955078125,
4,244,,1850.4970703125
5,249,1936.9512939453125,
5,293,,1339.3306884765625
6,299,904.1827392578125,
6,342,,955.0884399414062
7,349,706.6826782226562,
7,391,,690.3793334960938
8,399,676.84912109375,
8,440,,534.9517822265625
9,449,397.81292724609375,
9,489,,451.5617370605469
10,499,450.1707763671875,
10,538,,411.49462890625
11,549,494.92022705078125,
11,587,,394.6314697265625
12,599,349.59942626953125,
12,636,,388.43231201171875
13,649,489.582763671875,
13,685,,384.9074401855469
14,699,327.3126220703125,
14,734,,384.1089782714844
15,749,528.6742553710938,
15,783,,383.4805908203125
16,799,571.3732299804688,
16,832,,383.0298767089844
17,849,354.0865478515625,
17,881,,382.9550476074219
18,899,574.581787109375,
18,930,,383.14190673828125
19,949,321.9715881347656,
19,979,,382.2791748046875
20,999,440.9217224121094,
20,1028,,383.1264953613281
21,1049,524.134033203125,
21,1077,,369.17327880859375
22,1099,429.34832763671875,
22,1126,,333.77081298828125
23,1149,143.337158203125,
23,1175,,313.9549865722656
24,1199,297.7455139160156,
24,1224,,307.0033874511719
25,1249,336.55303955078125,
25,1273,,270.8265686035156
26,1299,342.96856689453125,
26,1322,,264.03509521484375
27,1349,214.32693481445312,
27,1371,,275.35369873046875
28,1399,177.61090087890625,
28,1420,,248.72535705566406
29,1449,249.01617431640625,
29,1469,,250.77000427246094
30,1499,243.65264892578125,
30,1518,,250.82557678222656
31,1549,211.5339813232422,
31,1567,,255.96786499023438
32,1599,164.15673828125,
32,1616,,259.3099670410156
33,1649,166.1619415283203,
33,1665,,249.4961395263672
