epoch,step,train_loss,val_loss
0,3,,4.065675258636475
1,7,,3.568000078201294
2,11,,3.0737204551696777
3,15,,2.5496928691864014
4,19,,1.9803931713104248
5,23,,1.3997687101364136
6,27,,0.9530493021011353
7,31,,0.8199957609176636
8,35,,0.933312177658081
9,39,,0.969692051410675
10,43,,0.8919637203216553
11,47,,0.8259795308113098
12,49,1.0201761722564697,
12,51,,0.8126209378242493
13,55,,0.8198553919792175
14,59,,0.8218047618865967
15,63,,0.8160799145698547
16,67,,0.8092230558395386
17,71,,0.8077976107597351
18,75,,0.8103548884391785
19,79,,0.8111221194267273
20,83,,0.8075876832008362
21,87,,0.8044358491897583
22,91,,0.8010029196739197
23,95,,0.7996684312820435
24,99,0.9765875339508057,
24,99,,0.8003000617027283
25,103,,0.7969921231269836
26,107,,0.7956073880195618
27,111,,0.7957919836044312
28,115,,0.7950147390365601
29,119,,0.7926698327064514
30,123,,0.7888736128807068
31,127,,0.7873110175132751
32,131,,0.7851765751838684
33,135,,0.7832293510437012
34,139,,0.7811762690544128
35,143,,0.7802534699440002
36,147,,0.7759499549865723
37,149,1.123409390449524,
37,151,,0.7730850577354431
38,155,,0.7704285979270935
39,159,,0.7677230834960938
40,163,,0.7647029757499695
41,167,,0.764472246170044
42,171,,0.759102463722229
43,175,,0.7549728155136108
44,179,,0.7501960396766663
45,183,,0.7471386194229126
46,187,,0.7444217801094055
47,191,,0.7430106997489929
48,195,,0.7434811592102051
49,199,0.9702330231666565,
49,199,,0.7401589155197144
50,203,,0.7486122846603394
51,207,,0.7610926032066345
52,211,,0.7460306286811829
53,215,,0.7347777485847473
54,219,,0.7252069115638733
55,223,,0.7259258031845093
56,227,,0.7095363736152649
57,231,,0.6988411545753479
58,235,,0.6958106756210327
59,239,,0.6869379878044128
60,243,,0.6806585192680359
61,247,,0.6667858362197876
62,249,1.1440356969833374,
62,251,,0.6595074534416199
63,255,,0.647678554058075
64,259,,0.6489250063896179
65,263,,0.6383315920829773
66,267,,0.6179736852645874
67,271,,0.6237971186637878
68,275,,0.620428740978241
69,279,,0.5995388627052307
70,283,,0.6019540429115295
71,287,,0.5925033092498779
72,291,,0.6078280806541443
73,295,,0.583389163017273
74,299,0.6312005519866943,
74,299,,0.5759393572807312
75,303,,0.5860716104507446
76,307,,0.5793630480766296
77,311,,0.5591190457344055
78,315,,0.5646722316741943
79,319,,0.5687380433082581
80,323,,0.5436888933181763
81,327,,0.5563005208969116
82,331,,0.5429892539978027
83,335,,0.5495222210884094
84,339,,0.5378934144973755
85,343,,0.5405039191246033
86,347,,0.5522310733795166
87,349,0.7203899621963501,
87,351,,0.5343391299247742
88,355,,0.5271473526954651
89,359,,0.5386312007904053
90,363,,0.5230128765106201
91,367,,0.5279211401939392
92,371,,0.5258781909942627
93,375,,0.5283662676811218
94,379,,0.520255446434021
95,383,,0.5068961977958679
96,387,,0.5095978379249573
97,391,,0.5170664191246033
98,395,,0.526980459690094
99,399,0.5341982841491699,
99,399,,0.4973124563694
