epoch,step,train_loss,val_loss
0,48,,4025.059326171875
1,49,3903.84228515625,
1,97,,3489.722900390625
2,99,3299.76123046875,
2,146,,2889.7314453125
3,149,2326.68359375,
3,195,,2276.926025390625
4,199,2250.58203125,
4,244,,1714.6708984375
5,249,1752.2122802734375,
5,293,,1246.38525390625
6,299,857.277099609375,
6,342,,898.2716064453125
7,349,842.619384765625,
7,391,,669.7150268554688
8,399,794.3570556640625,
8,440,,535.7525024414062
9,449,676.23583984375,
9,489,,468.3020935058594
10,499,417.08111572265625,
10,538,,441.3758544921875
11,549,373.4417724609375,
11,587,,432.39569091796875
12,599,394.58709716796875,
12,636,,430.5747985839844
13,649,327.07867431640625,
13,685,,430.7669372558594
14,699,369.2149658203125,
14,734,,431.1408386230469
15,749,310.9723815917969,
15,783,,432.00787353515625
16,799,401.7196350097656,
16,832,,432.0815124511719
17,849,398.71185302734375,
17,881,,432.1846923828125
