epoch,step,train_loss,val_loss
0,11,,0.040344078093767166
1,23,,0.038487568497657776
2,35,,0.03591153398156166
3,47,,0.04050198569893837
4,49,0.05187555402517319,
4,59,,0.029347604140639305
5,71,,0.027865350246429443
6,83,,0.03105277381837368
7,95,,0.0257182028144598
8,99,0.02158118411898613,
8,107,,0.024578621610999107
9,119,,0.037235792726278305
10,131,,0.027452891692519188
11,143,,0.024294456467032433
12,149,0.02477620728313923,
12,155,,0.023298412561416626
13,167,,0.023475443944334984
14,179,,0.02324519120156765
15,191,,0.022736094892024994
16,199,0.022363683208823204,
16,203,,0.02854430489242077
17,215,,0.022545089945197105
18,227,,0.02736693061888218
19,239,,0.022879011929035187
20,249,0.024570336565375328,
20,251,,0.024230768904089928
21,263,,0.023173144087195396
22,275,,0.023840762674808502
