epoch,step,train_loss,val_loss
0,48,,381.93304443359375
1,49,615.2371215820312,
1,97,,354.3500671386719
2,99,454.3286437988281,
2,146,,327.30694580078125
3,149,334.56292724609375,
3,195,,311.44744873046875
4,199,390.14385986328125,
4,244,,307.1800842285156
5,249,535.7696533203125,
5,293,,304.5755310058594
6,299,354.9613952636719,
6,342,,303.2173156738281
7,349,508.67413330078125,
7,391,,300.2705383300781
8,399,374.0527038574219,
8,440,,297.0226135253906
9,449,303.3184814453125,
9,489,,350.620849609375
10,499,411.17120361328125,
10,538,,295.6748352050781
11,549,258.724365234375,
11,587,,298.06781005859375
12,599,318.11541748046875,
12,636,,296.292236328125
13,649,414.8291931152344,
13,685,,288.1998291015625
14,699,318.1402587890625,
14,734,,343.07171630859375
15,749,438.1515808105469,
15,783,,292.0022888183594
16,799,349.30145263671875,
16,832,,315.8750915527344
17,849,350.64617919921875,
17,881,,283.51873779296875
18,899,288.92059326171875,
18,930,,289.2308654785156
19,949,306.9702453613281,
19,979,,284.3544921875
20,999,282.0471496582031,
20,1028,,285.9197082519531
21,1049,280.2489013671875,
21,1077,,282.8505554199219
22,1099,223.01992797851562,
22,1126,,289.17254638671875
23,1149,404.2908020019531,
23,1175,,283.01953125
24,1199,152.42550659179688,
24,1224,,283.9303283691406
25,1249,542.7831420898438,
25,1273,,286.7752380371094
26,1299,343.8992919921875,
26,1322,,276.0664978027344
27,1349,195.9299774169922,
27,1371,,271.76776123046875
28,1399,268.6880798339844,
28,1420,,283.788818359375
29,1449,206.65745544433594,
29,1469,,270.3865051269531
30,1499,412.95782470703125,
30,1518,,272.22271728515625
31,1549,423.5184326171875,
31,1567,,276.36395263671875
32,1599,329.8365173339844,
32,1616,,274.5325012207031
33,1649,350.54144287109375,
33,1665,,293.5975341796875
34,1699,388.71270751953125,
34,1714,,287.2120666503906
