epoch,step,train_loss,val_loss
0,11,,0.04675021767616272
1,23,,0.043762002140283585
2,35,,0.04949956014752388
3,47,,0.04148589447140694
4,49,0.028440766036510468,
4,59,,0.04298914596438408
5,71,,0.04597465693950653
6,83,,0.03946348652243614
7,95,,0.045134395360946655
8,99,0.037554722279310226,
8,107,,0.053829241544008255
9,119,,0.039250850677490234
10,131,,0.03922929987311363
11,143,,0.04478781297802925
12,149,0.047987207770347595,
12,155,,0.039396412670612335
13,167,,0.046107809990644455
14,179,,0.03991350159049034
15,191,,0.039362404495477676
