epoch,step,train_loss,val_loss
0,49,524.1992797851562,
0,50,,636.5379028320312
1,99,306.8551330566406,
1,101,,358.5101623535156
2,149,365.5724792480469,
2,152,,307.971923828125
3,199,189.50328063964844,
3,203,,271.5142822265625
4,249,251.51092529296875,
4,254,,252.11245727539062
5,299,296.56109619140625,
5,305,,243.46554565429688
6,349,363.0343322753906,
6,356,,239.77365112304688
7,399,199.04661560058594,
7,407,,240.71469116210938
8,449,181.47291564941406,
8,458,,242.00088500976562
9,499,133.58816528320312,
9,509,,238.78912353515625
10,549,191.27716064453125,
10,560,,238.07354736328125
11,599,227.29302978515625,
11,611,,241.87408447265625
12,649,277.2343444824219,
12,662,,238.26449584960938
13,699,142.4781494140625,
13,713,,243.79629516601562
14,749,130.24209594726562,
14,764,,238.50611877441406
15,799,250.5157470703125,
15,815,,239.80877685546875
