epoch,step,train_loss,val_loss
0,17,,0.04108266159892082
1,35,,0.0410318486392498
2,49,0.02992415800690651,
2,53,,0.03625917062163353
3,71,,0.03471376374363899
4,89,,0.02982494607567787
5,99,0.022267421707510948,
5,107,,0.02891542948782444
6,125,,0.03484686091542244
7,143,,0.029257794842123985
8,149,0.017435410991311073,
8,161,,0.027214832603931427
9,179,,0.025775879621505737
10,197,,0.02601463720202446
11,199,0.02089797705411911,
11,215,,0.02513398602604866
12,233,,0.02599256858229637
13,249,0.020138002932071686,
13,251,,0.025770176202058792
14,269,,0.025331173092126846
15,287,,0.025063516572117805
16,299,0.018736714497208595,
16,305,,0.02499283477663994
17,323,,0.02562110684812069
18,341,,0.026507576927542686
19,349,0.024272697046399117,
19,359,,0.034740276634693146
20,377,,0.026909273117780685
21,395,,0.025255296379327774
