epoch,step,train_loss,val_loss
0,48,,3249.60546875
1,49,3521.4013671875,
1,97,,493.2213134765625
2,99,452.3463134765625,
2,146,,427.5663146972656
3,149,275.1044921875,
3,195,,418.12078857421875
4,199,454.46002197265625,
4,244,,411.3445129394531
5,249,290.77020263671875,
5,293,,400.4233703613281
6,299,412.1521911621094,
6,342,,394.2066955566406
7,349,298.29376220703125,
7,391,,390.819580078125
8,399,396.68603515625,
8,440,,382.8752136230469
9,449,400.09844970703125,
9,489,,380.0188293457031
10,499,206.7310791015625,
10,538,,377.9256591796875
11,549,264.9616394042969,
11,587,,372.612060546875
12,599,282.4250183105469,
12,636,,369.3074035644531
13,649,324.07373046875,
13,685,,360.3287658691406
14,699,213.87350463867188,
14,734,,361.98333740234375
15,749,305.6460876464844,
15,783,,353.45831298828125
16,799,247.15725708007812,
16,832,,347.57025146484375
17,849,163.88739013671875,
17,881,,342.06158447265625
18,899,233.4473419189453,
18,930,,341.5576477050781
19,949,222.94863891601562,
19,979,,333.6731872558594
20,999,302.5526123046875,
20,1028,,327.0660400390625
21,1049,371.3912658691406,
21,1077,,322.181884765625
22,1099,225.15052795410156,
22,1126,,321.49774169921875
23,1149,471.080322265625,
23,1175,,317.73211669921875
24,1199,229.70697021484375,
24,1224,,309.973876953125
25,1249,308.9444580078125,
25,1273,,304.9825744628906
26,1299,285.5743408203125,
26,1322,,303.0950622558594
27,1349,217.67234802246094,
27,1371,,304.9486999511719
28,1399,188.44863891601562,
28,1420,,299.017578125
29,1449,261.4805908203125,
29,1469,,292.1387023925781
30,1499,175.85116577148438,
30,1518,,293.14117431640625
31,1549,433.3536376953125,
31,1567,,287.329833984375
32,1599,362.48724365234375,
32,1616,,285.6944580078125
33,1649,321.44464111328125,
33,1665,,288.833740234375
34,1699,307.1670227050781,
34,1714,,278.9346923828125
35,1749,169.1962890625,
35,1763,,279.3647155761719
36,1799,249.33583068847656,
36,1812,,277.5352783203125
37,1849,267.98895263671875,
37,1861,,273.7455139160156
38,1899,238.0841064453125,
38,1910,,272.9155578613281
39,1949,159.83770751953125,
39,1959,,272.35919189453125
40,1999,213.29347229003906,
40,2008,,274.1253967285156
41,2049,258.2713317871094,
41,2057,,267.9697570800781
42,2099,327.05499267578125,
42,2106,,267.093017578125
43,2149,188.99830627441406,
43,2155,,265.8741455078125
44,2199,269.5450744628906,
44,2204,,266.18731689453125
45,2249,325.0411071777344,
45,2253,,265.17706298828125
46,2299,219.2673797607422,
46,2302,,269.32855224609375
47,2349,253.21630859375,
47,2351,,263.2554016113281
48,2399,254.8171844482422,
48,2400,,262.0245056152344
49,2449,251.7332000732422,
49,2449,,260.1898193359375
50,2498,,265.4525451660156
51,2499,237.02780151367188,
51,2547,,258.7796630859375
52,2549,206.70848083496094,
52,2596,,260.1643371582031
53,2599,278.0007019042969,
53,2645,,257.54833984375
54,2649,392.0484619140625,
54,2694,,261.24737548828125
55,2699,233.2149658203125,
55,2743,,266.82708740234375
56,2749,128.83689880371094,
56,2792,,258.50665283203125
57,2799,196.67599487304688,
57,2841,,257.3736267089844
58,2849,185.58859252929688,
58,2890,,255.14483642578125
59,2899,292.4805603027344,
59,2939,,255.26239013671875
60,2949,152.97409057617188,
60,2988,,255.29124450683594
61,2999,192.0179443359375,
61,3037,,254.2063446044922
62,3049,278.802978515625,
62,3086,,254.04383850097656
63,3099,235.3035888671875,
63,3135,,253.23219299316406
64,3149,324.2181396484375,
64,3184,,253.47528076171875
65,3199,266.8404846191406,
65,3233,,253.71334838867188
66,3249,216.94602966308594,
66,3282,,252.71018981933594
67,3299,313.3174743652344,
67,3331,,253.48768615722656
68,3349,275.26422119140625,
68,3380,,252.82522583007812
69,3399,195.71994018554688,
69,3429,,251.69497680664062
70,3449,358.0755310058594,
70,3478,,252.17575073242188
71,3499,243.80914306640625,
71,3527,,253.4448699951172
72,3549,167.345947265625,
72,3576,,251.33116149902344
73,3599,196.08494567871094,
73,3625,,251.12017822265625
74,3649,217.0590362548828,
74,3674,,250.83224487304688
75,3699,275.9429626464844,
75,3723,,251.3568572998047
76,3749,358.1170654296875,
76,3772,,250.4761962890625
77,3799,229.15472412109375,
77,3821,,253.58944702148438
78,3849,197.86965942382812,
78,3870,,250.43609619140625
79,3899,145.42454528808594,
79,3919,,250.4042205810547
80,3949,180.2926788330078,
80,3968,,250.26531982421875
81,3999,348.7562255859375,
81,4017,,250.51657104492188
82,4049,205.08042907714844,
82,4066,,250.33689880371094
83,4099,243.00115966796875,
83,4115,,250.66392517089844
84,4149,287.23260498046875,
84,4164,,249.72886657714844
85,4199,220.09982299804688,
85,4213,,251.2594451904297
86,4249,207.39956665039062,
86,4262,,249.74417114257812
87,4299,189.61151123046875,
87,4311,,250.7140655517578
88,4349,232.42510986328125,
88,4360,,249.7376708984375
89,4399,207.44725036621094,
89,4409,,250.6967315673828
