epoch,step,train_loss,val_loss
0,3,,13.996662139892578
1,7,,11.186405181884766
2,11,,8.793562889099121
3,15,,6.799055099487305
4,19,,5.184893608093262
5,23,,3.9279963970184326
6,27,,2.9763388633728027
7,31,,2.29914927482605
8,35,,1.8263071775436401
9,39,,1.5229846239089966
10,43,,1.3351212739944458
11,47,,1.2164008617401123
12,49,1.3377723693847656,
12,51,,1.1432671546936035
13,55,,1.0909266471862793
14,59,,1.046966552734375
15,63,,1.0103065967559814
16,67,,0.9768949151039124
17,71,,0.9481740593910217
18,75,,0.9227999448776245
19,79,,0.9016547203063965
20,83,,0.8807971477508545
21,87,,0.8633691668510437
22,91,,0.842160701751709
23,95,,0.8240020871162415
24,99,0.8116337060928345,
24,99,,0.8042850494384766
25,103,,0.7826143503189087
26,107,,0.7623775005340576
27,111,,0.744657576084137
28,115,,0.7276602387428284
29,119,,0.7114450335502625
30,123,,0.6997109651565552
31,127,,0.6906177997589111
32,131,,0.6828885078430176
33,135,,0.6733985543251038
34,139,,0.6661848425865173
35,143,,0.6602203845977783
36,147,,0.6542098522186279
37,149,0.8669988512992859,
37,151,,0.6517195105552673
38,155,,0.6507090926170349
39,159,,0.6489549875259399
40,163,,0.6463070511817932
41,167,,0.6455142498016357
42,171,,0.6437074542045593
43,175,,0.6424409747123718
44,179,,0.6413459777832031
45,183,,0.6403352618217468
46,187,,0.6398778557777405
47,191,,0.6383700966835022
48,195,,0.6378430724143982
49,199,0.9978414177894592,
49,199,,0.6371399164199829
50,203,,0.6361216306686401
51,207,,0.6343167424201965
52,211,,0.63435298204422
53,215,,0.6350569725036621
54,219,,0.633560299873352
55,223,,0.6319113373756409
56,227,,0.6314869523048401
57,231,,0.6324988007545471
58,235,,0.6328187584877014
59,239,,0.6317738890647888
60,243,,0.6310953497886658
61,247,,0.6294155716896057
62,249,0.7926251292228699,
62,251,,0.630154550075531
63,255,,0.6296010613441467
64,259,,0.6300697326660156
65,263,,0.6328139901161194
66,267,,0.6360495090484619
