epoch,step,train_loss,val_loss
0,11,,0.049155328422784805
1,23,,0.04551384970545769
2,35,,0.04366174712777138
3,47,,0.043195147067308426
4,49,0.03868573158979416,
4,59,,0.04285890981554985
5,71,,0.04268159344792366
6,83,,0.04262432083487511
7,95,,0.04261201247572899
8,99,0.04108021780848503,
8,107,,0.04267990589141846
9,119,,0.04270698502659798
10,131,,0.04244256019592285
11,143,,0.0427255816757679
12,149,0.04986961930990219,
12,155,,0.04240035638213158
13,167,,0.04239009693264961
14,179,,0.04241844639182091
15,191,,0.04232406988739967
16,199,0.0428767129778862,
16,203,,0.04234466329216957
17,215,,0.04230467602610588
18,227,,0.04234515130519867
19,239,,0.04234905168414116
20,249,0.03858022391796112,
20,251,,0.04230504110455513
21,263,,0.042245302349328995
22,275,,0.042299460619688034
23,287,,0.04218992590904236
24,299,0.05471743643283844,
24,299,,0.042173076421022415
25,311,,0.042158644646406174
26,323,,0.04213860258460045
27,335,,0.042129356414079666
28,347,,0.042278554290533066
29,349,0.04058579355478287,
29,359,,0.04238254949450493
30,371,,0.042122405022382736
31,383,,0.04210536554455757
32,395,,0.04209369421005249
33,399,0.04179413244128227,
33,407,,0.04213501513004303
34,419,,0.042062047868967056
35,431,,0.04211537167429924
36,443,,0.042066704481840134
37,449,0.0422874353826046,
37,455,,0.042085230350494385
38,467,,0.04210853949189186
39,479,,0.04212932288646698
