epoch,step,train_loss,val_loss
0,3,,4.952733516693115
1,7,,3.8603274822235107
2,11,,2.9011013507843018
3,15,,2.093585252761841
4,19,,1.480889916419983
5,23,,1.119117259979248
6,27,,0.9998871684074402
7,31,,1.0022752285003662
8,35,,1.001589059829712
9,39,,0.9604036211967468
10,43,,0.9298812747001648
11,47,,0.9280943274497986
12,49,0.6083741784095764,
12,51,,0.9391061067581177
13,55,,0.9377824068069458
14,59,,0.9173720479011536
15,63,,0.8859882354736328
16,67,,0.8619668483734131
17,71,,0.8424739241600037
18,75,,0.8285137414932251
19,79,,0.8151872754096985
20,83,,0.8100268244743347
21,87,,0.8021823167800903
22,91,,0.7950340509414673
23,95,,0.7923135161399841
24,99,0.5957754850387573,
24,99,,0.7833722233772278
25,103,,0.7765975594520569
26,107,,0.769941508769989
27,111,,0.7619867920875549
28,115,,0.7551106810569763
29,119,,0.7537758946418762
30,123,,0.7504839301109314
31,127,,0.7478252649307251
32,131,,0.7467411160469055
33,135,,0.739307701587677
34,139,,0.7315751910209656
35,143,,0.726499617099762
36,147,,0.7258705496788025
37,149,0.5031479597091675,
37,151,,0.725509524345398
38,155,,0.7222910523414612
39,159,,0.7160760164260864
40,163,,0.7093780040740967
41,167,,0.7059818506240845
42,171,,0.7006391882896423
43,175,,0.6997700333595276
44,179,,0.6975941061973572
45,183,,0.6960844397544861
46,187,,0.6878498792648315
47,191,,0.686983048915863
48,195,,0.6870982050895691
49,199,0.5158005356788635,
49,199,,0.6837990880012512
50,203,,0.6777744889259338
51,207,,0.675212562084198
52,211,,0.6747168302536011
53,215,,0.6680111289024353
54,219,,0.6656011343002319
55,223,,0.6621150374412537
56,227,,0.6597708463668823
57,231,,0.6576804518699646
58,235,,0.6590241193771362
59,239,,0.6502087712287903
60,243,,0.6485154032707214
61,247,,0.643014669418335
62,249,0.2668682336807251,
62,251,,0.6483325958251953
63,255,,0.6458234190940857
64,259,,0.6467729210853577
65,263,,0.6454432010650635
66,267,,0.6421127915382385
67,271,,0.639492392539978
68,275,,0.6374697685241699
69,279,,0.6381051540374756
70,283,,0.6326683759689331
71,287,,0.6314078569412231
72,291,,0.6353544592857361
73,295,,0.6400462985038757
74,299,0.38384324312210083,
74,299,,0.6356639862060547
75,303,,0.6309992671012878
76,307,,0.6279232501983643
77,311,,0.6308619976043701
78,315,,0.6351115703582764
79,319,,0.6372142434120178
80,323,,0.6316236257553101
81,327,,0.6273778080940247
82,331,,0.6303128004074097
83,335,,0.6317877173423767
84,339,,0.6306057572364807
85,343,,0.6277875304222107
86,347,,0.6291715502738953
