epoch,step,train_loss,val_loss
0,44,,4175.67822265625
1,49,5006.44775390625,
1,89,,3697.09033203125
2,99,3977.996337890625,
2,134,,3146.329345703125
3,149,3612.8505859375,
3,179,,2572.2958984375
4,199,2687.020751953125,
4,224,,2013.354248046875
5,249,1917.406005859375,
5,269,,1520.9603271484375
6,299,1266.91259765625,
6,314,,1121.671142578125
7,349,933.88525390625,
7,359,,826.1260375976562
8,399,1335.6416015625,
8,404,,633.996826171875
9,449,757.8096313476562,
9,449,,527.621826171875
10,494,,473.44744873046875
11,499,447.4156799316406,
11,539,,451.8788757324219
12,549,498.7856140136719,
12,584,,445.4474182128906
13,599,453.60675048828125,
13,629,,445.498291015625
14,649,535.87158203125,
14,674,,446.3263244628906
15,699,506.61041259765625,
15,719,,444.74432373046875
16,749,347.341064453125,
16,764,,447.5204162597656
17,799,404.8649597167969,
17,809,,396.42779541015625
18,849,318.18048095703125,
18,854,,388.4310607910156
19,899,294.47589111328125,
19,899,,347.23388671875
20,944,,343.9358215332031
21,949,388.4252624511719,
21,989,,338.89422607421875
22,999,384.16754150390625,
22,1034,,333.5992431640625
23,1049,377.7962646484375,
23,1079,,330.3635559082031
24,1099,294.2479553222656,
24,1124,,328.8478698730469
25,1149,323.89959716796875,
25,1169,,329.0372314453125
26,1199,332.3424072265625,
26,1214,,327.30657958984375
27,1249,296.2886047363281,
27,1259,,325.3084411621094
28,1299,321.8599853515625,
28,1304,,325.7996520996094
29,1349,293.30657958984375,
29,1349,,317.7695007324219
30,1394,,320.48992919921875
31,1399,373.21319580078125,
31,1439,,313.5893859863281
32,1449,281.33990478515625,
32,1484,,318.6844482421875
33,1499,281.65570068359375,
33,1529,,313.895263671875
34,1549,404.61737060546875,
34,1574,,310.0339660644531
35,1599,313.47454833984375,
35,1619,,310.5682678222656
36,1649,335.5436706542969,
36,1664,,307.02752685546875
37,1699,457.9186096191406,
37,1709,,307.9219055175781
38,1749,301.47271728515625,
38,1754,,302.3954772949219
39,1799,223.33262634277344,
39,1799,,301.22442626953125
40,1844,,313.70452880859375
41,1849,365.395263671875,
41,1889,,315.962646484375
42,1899,318.6949157714844,
42,1934,,307.50909423828125
43,1949,292.78948974609375,
43,1979,,300.6132507324219
44,1999,476.65374755859375,
44,2024,,314.094482421875
45,2049,388.4859619140625,
45,2069,,325.9542236328125
46,2099,240.24545288085938,
46,2114,,309.29913330078125
47,2149,237.46240234375,
47,2159,,299.40032958984375
48,2199,310.57244873046875,
48,2204,,311.0122375488281
49,2249,370.3234558105469,
49,2249,,302.74273681640625
50,2294,,305.22784423828125
51,2299,261.1109619140625,
51,2339,,302.1953430175781
52,2349,339.975830078125,
52,2384,,302.3349609375
