epoch,step,train_loss,val_loss
0,17,,0.043422725051641464
1,35,,0.04447036609053612
2,49,0.03246935084462166,
2,53,,0.04271595925092697
3,71,,0.04346577450633049
4,89,,0.041774895042181015
5,99,0.03369433432817459,
5,107,,0.04211285710334778
6,125,,0.041681528091430664
7,143,,0.04224558547139168
8,149,0.03249584138393402,
8,161,,0.04379184544086456
9,179,,0.040934108197689056
10,197,,0.04363803565502167
11,199,0.046875592321157455,
11,215,,0.041972286999225616
12,233,,0.04228832200169563
13,249,0.03296685218811035,
13,251,,0.04161838814616203
14,269,,0.04137777164578438
