epoch,step,train_loss,val_loss
0,49,3507.78515625,
0,50,,2978.812255859375
1,99,470.1797790527344,
1,101,,446.9729309082031
2,149,396.8149108886719,
2,152,,414.14764404296875
3,199,305.98101806640625,
3,203,,398.7506103515625
4,249,361.582275390625,
4,254,,383.9540100097656
5,299,385.18145751953125,
5,305,,367.1507568359375
6,349,357.2149963378906,
6,356,,353.1331481933594
7,399,390.1806640625,
7,407,,345.3157958984375
8,449,327.2181396484375,
8,458,,332.7952880859375
9,499,216.6748504638672,
9,509,,325.2095947265625
10,549,265.32598876953125,
10,560,,319.1931457519531
11,599,408.8163146972656,
11,611,,314.1965026855469
12,649,323.4736633300781,
12,662,,312.71575927734375
13,699,287.66064453125,
13,713,,306.9912414550781
14,749,299.2772521972656,
14,764,,304.39508056640625
15,799,206.0860595703125,
15,815,,301.0118408203125
16,849,330.27447509765625,
16,866,,298.80023193359375
17,899,301.5119323730469,
17,917,,299.7054443359375
18,949,316.405029296875,
18,968,,294.99951171875
19,999,336.9100341796875,
19,1019,,293.3936767578125
20,1049,264.18792724609375,
20,1070,,290.9972229003906
21,1099,260.93890380859375,
21,1121,,306.694580078125
22,1149,294.45294189453125,
22,1172,,292.3192443847656
23,1199,319.94354248046875,
23,1223,,287.5489807128906
24,1249,322.57147216796875,
24,1274,,285.8365478515625
25,1299,366.74853515625,
25,1325,,287.8787536621094
26,1349,183.09982299804688,
26,1376,,284.1994323730469
27,1399,324.52838134765625,
27,1427,,282.81158447265625
28,1449,293.5841064453125,
28,1478,,283.0485534667969
29,1499,201.24423217773438,
29,1529,,283.3928527832031
30,1549,159.26242065429688,
30,1580,,279.58197021484375
31,1599,268.67523193359375,
31,1631,,278.73870849609375
32,1649,208.19000244140625,
32,1682,,277.6578674316406
33,1699,243.20477294921875,
33,1733,,276.66668701171875
34,1749,315.8731384277344,
34,1784,,282.6335144042969
35,1799,299.5931396484375,
35,1835,,274.92388916015625
36,1849,178.1175537109375,
36,1886,,274.8695068359375
37,1899,196.8794708251953,
37,1937,,274.05322265625
38,1949,144.13218688964844,
38,1988,,278.24395751953125
39,1999,252.56243896484375,
39,2039,,278.3895568847656
40,2049,401.7778015136719,
40,2090,,275.1924743652344
41,2099,200.07632446289062,
41,2141,,271.4640197753906
42,2149,332.7637634277344,
42,2192,,270.8808898925781
43,2199,234.00743103027344,
43,2243,,269.94439697265625
44,2249,248.54498291015625,
44,2294,,269.1260070800781
45,2299,384.84100341796875,
45,2345,,270.9670104980469
46,2349,249.09683227539062,
46,2396,,273.2190856933594
47,2399,350.2911376953125,
47,2447,,275.6211853027344
48,2449,255.97811889648438,
48,2498,,270.0284423828125
49,2499,234.1077880859375,
49,2549,348.2033386230469,
49,2549,,269.4296569824219
