epoch,step,train_loss,val_loss
0,15,,0.026523452252149582
1,31,,0.03583443537354469
2,47,,0.03756795451045036
3,49,0.0672910213470459,
3,63,,0.037165481597185135
4,79,,0.030866965651512146
5,95,,0.024950210005044937
6,99,0.04001659154891968,
6,111,,0.028970522806048393
7,127,,0.029424522072076797
8,143,,0.02465249039232731
9,149,0.021873714402318,
9,159,,0.02668117918074131
10,175,,0.02506578154861927
11,191,,0.02507878839969635
12,199,0.05216778814792633,
12,207,,0.022403160110116005
13,223,,0.02595938742160797
14,239,,0.021952833980321884
15,249,0.02700166590511799,
15,255,,0.02303047478199005
16,271,,0.025190144777297974
17,287,,0.02363061159849167
18,299,0.04058036208152771,
18,303,,0.020869890227913857
19,319,,0.02348623052239418
20,335,,0.025353316217660904
21,349,0.023300696164369583,
21,351,,0.02101394347846508
22,367,,0.023081693798303604
23,383,,0.020985588431358337
