epoch,step,train_loss,val_loss
0,3,,1.4466313123703003
1,7,,1.5221811532974243
2,11,,1.178496241569519
3,15,,1.638373851776123
4,19,,0.9555580615997314
5,23,,0.9542968273162842
6,27,,0.8707979321479797
7,31,,0.9910017251968384
8,35,,0.8595539927482605
9,39,,0.797795832157135
10,43,,0.8008723258972168
11,47,,0.8247894644737244
12,49,0.7553479075431824,
12,51,,0.7746087312698364
13,55,,0.7808013558387756
14,59,,0.7627536654472351
15,63,,0.7422159910202026
16,67,,0.7424031496047974
17,71,,0.7801476120948792
18,75,,0.7235867977142334
19,79,,0.7232091426849365
20,83,,0.7559277415275574
21,87,,0.742233395576477
22,91,,0.7210039496421814
23,95,,0.7729055285453796
24,99,0.28779757022857666,
24,99,,0.7385888695716858
25,103,,0.7606108784675598
26,107,,0.7636368870735168
27,111,,0.7566989064216614
