epoch,step,train_loss,val_loss
0,3,,1.5226972103118896
1,7,,1.3745797872543335
2,11,,1.2046797275543213
3,15,,0.9775246381759644
4,19,,0.9840194582939148
5,23,,0.9799355268478394
6,27,,1.0590111017227173
7,31,,1.019203782081604
8,35,,0.965955913066864
9,39,,0.9601076245307922
10,43,,0.9714375138282776
11,47,,0.9818465709686279
12,49,1.1090114116668701,
12,51,,0.9631350040435791
13,55,,0.9496126770973206
14,59,,0.9530723094940186
15,63,,0.966214120388031
16,67,,0.9302308559417725
17,71,,0.9201804995536804
18,75,,0.9188472628593445
19,79,,0.8899409770965576
20,83,,0.8629927635192871
21,87,,0.834289014339447
22,91,,0.8722956776618958
23,95,,0.7747568488121033
24,99,0.6508631706237793,
24,99,,0.7807527184486389
25,103,,0.7541366815567017
26,107,,0.8481727838516235
27,111,,0.8071766495704651
28,115,,0.751424252986908
29,119,,0.8889756202697754
30,123,,0.6893451809883118
31,127,,0.6467641592025757
32,131,,0.6426451802253723
33,135,,0.5390020608901978
34,139,,0.4859979748725891
35,143,,0.5372570157051086
36,147,,0.4683345556259155
37,149,0.3091985881328583,
37,151,,0.45400139689445496
38,155,,0.46593672037124634
39,159,,0.3845710754394531
40,163,,0.4225830137729645
41,167,,0.3789199888706207
42,171,,0.4240192770957947
43,175,,0.4237424433231354
44,179,,0.4207482635974884
45,183,,0.4555014669895172
46,187,,0.39518165588378906
