epoch,step,train_loss,val_loss
0,44,,2444.982177734375
1,49,2151.581787109375,
1,89,,453.0499572753906
2,99,522.2196655273438,
2,134,,429.6091003417969
3,149,391.4915466308594,
3,179,,405.6016540527344
4,199,295.0656433105469,
4,224,,381.8856201171875
5,249,311.73101806640625,
5,269,,370.01824951171875
6,299,407.5793151855469,
6,314,,360.4671630859375
7,349,386.6722106933594,
7,359,,345.38848876953125
8,399,214.0963134765625,
8,404,,343.8122253417969
9,449,197.87551879882812,
9,449,,339.2303161621094
10,494,,329.9608459472656
11,499,254.50466918945312,
11,539,,332.7572937011719
12,549,252.49337768554688,
12,584,,325.8855285644531
13,599,300.01470947265625,
13,629,,322.79705810546875
14,649,196.43133544921875,
14,674,,329.6205139160156
15,699,268.06048583984375,
15,719,,323.5262451171875
16,749,198.74026489257812,
16,764,,317.5011291503906
17,799,297.25958251953125,
17,809,,318.95245361328125
18,849,301.498046875,
18,854,,327.8016357421875
19,899,264.9661560058594,
19,899,,316.3276062011719
20,944,,314.1307373046875
21,949,334.1305236816406,
21,989,,315.5210266113281
22,999,380.0377197265625,
22,1034,,310.3990173339844
23,1049,228.9679718017578,
23,1079,,309.7881774902344
24,1099,251.69482421875,
24,1124,,309.25823974609375
25,1149,323.66497802734375,
25,1169,,313.92877197265625
26,1199,152.21151733398438,
26,1214,,314.559814453125
27,1249,317.72784423828125,
27,1259,,313.1822509765625
28,1299,248.79107666015625,
28,1304,,303.2233581542969
29,1349,255.65255737304688,
29,1349,,306.1092224121094
30,1394,,302.2392272949219
31,1399,323.8587646484375,
31,1439,,300.6546630859375
32,1449,239.17745971679688,
32,1484,,306.2308654785156
33,1499,455.4903564453125,
33,1529,,299.6158142089844
34,1549,318.50628662109375,
34,1574,,297.89306640625
35,1599,351.00146484375,
35,1619,,297.3013000488281
36,1649,201.2911376953125,
36,1664,,303.1436767578125
37,1699,231.73199462890625,
37,1709,,296.6077575683594
38,1749,261.763427734375,
38,1754,,298.0385437011719
39,1799,156.82936096191406,
39,1799,,301.93267822265625
40,1844,,293.6435852050781
41,1849,314.0191345214844,
41,1889,,300.97314453125
42,1899,210.79708862304688,
42,1934,,301.391357421875
43,1949,279.6424560546875,
43,1979,,291.5238037109375
44,1999,213.44374084472656,
44,2024,,309.3817138671875
45,2049,272.15496826171875,
45,2069,,290.51513671875
46,2099,268.4901123046875,
46,2114,,289.27630615234375
47,2149,314.63250732421875,
47,2159,,288.7274475097656
48,2199,275.6626281738281,
48,2204,,287.38824462890625
49,2249,191.84326171875,
49,2249,,286.3445739746094
50,2294,,286.65277099609375
51,2299,172.78819274902344,
51,2339,,284.7769775390625
52,2349,249.90513610839844,
52,2384,,286.8736572265625
53,2399,244.42005920410156,
53,2429,,287.4942626953125
54,2449,177.95303344726562,
54,2474,,296.9952697753906
55,2499,253.14834594726562,
55,2519,,282.3218994140625
56,2549,224.0330810546875,
56,2564,,281.7903137207031
57,2599,303.74542236328125,
57,2609,,306.9183044433594
58,2649,195.82095336914062,
58,2654,,280.8984375
59,2699,353.4750671386719,
59,2699,,289.24224853515625
60,2744,,280.31842041015625
61,2749,216.4496612548828,
61,2789,,279.7672424316406
62,2799,229.6707305908203,
62,2834,,281.1270446777344
63,2849,324.404052734375,
63,2879,,282.4510498046875
64,2899,295.4402770996094,
64,2924,,276.5803527832031
65,2949,224.0782470703125,
65,2969,,277.3127136230469
66,2999,266.7393798828125,
66,3014,,275.26068115234375
67,3049,301.4754943847656,
67,3059,,275.06585693359375
68,3099,271.08062744140625,
68,3104,,276.3225402832031
69,3149,300.1227111816406,
69,3149,,274.15228271484375
70,3194,,274.6553039550781
71,3199,239.76980590820312,
71,3239,,277.7783203125
72,3249,277.25982666015625,
72,3284,,272.79296875
73,3299,282.541015625,
73,3329,,281.99591064453125
74,3349,211.01333618164062,
74,3374,,272.0881652832031
75,3399,312.3592834472656,
75,3419,,272.04010009765625
76,3449,283.99688720703125,
76,3464,,271.16436767578125
77,3499,244.09341430664062,
77,3509,,282.5753479003906
78,3549,204.7218017578125,
78,3554,,271.2234802246094
79,3599,276.6268005371094,
79,3599,,271.2260437011719
80,3644,,270.1638488769531
81,3649,167.8006134033203,
81,3689,,271.15887451171875
82,3699,207.0447998046875,
82,3734,,277.65679931640625
83,3749,301.078857421875,
83,3779,,276.82391357421875
84,3799,205.46485900878906,
84,3824,,291.4632263183594
85,3849,274.24334716796875,
85,3869,,270.5218811035156
