epoch,step,train_loss,val_loss
0,3,,1.6068952083587646
1,7,,1.6876342296600342
2,11,,1.501279592514038
3,15,,1.2814419269561768
4,19,,1.2673732042312622
5,23,,1.309075117111206
6,27,,1.3915374279022217
7,31,,1.2987172603607178
8,35,,1.2453711032867432
9,39,,1.278875470161438
10,43,,1.280795693397522
11,47,,1.2493791580200195
12,49,0.6956722736358643,
12,51,,1.2034053802490234
13,55,,1.154282569885254
14,59,,1.1178045272827148
15,63,,0.9640194177627563
16,67,,0.880079448223114
17,71,,0.9356787204742432
18,75,,0.775152862071991
19,79,,0.7005788087844849
20,83,,0.5989775657653809
21,87,,0.5631349682807922
22,91,,0.6416252851486206
23,95,,0.5206832885742188
24,99,0.24915947020053864,
24,99,,0.5321131944656372
25,103,,0.5420657396316528
26,107,,0.5392376184463501
27,111,,0.5823544859886169
28,115,,0.5006387829780579
29,119,,0.5040286779403687
30,123,,0.5872327089309692
31,127,,0.5823730230331421
32,131,,0.5141710042953491
33,135,,0.48786595463752747
34,139,,0.48165690898895264
35,143,,0.5318869352340698
36,147,,0.48308801651000977
37,149,0.3412865400314331,
37,151,,0.4859250783920288
38,155,,0.46578970551490784
39,159,,0.5069762468338013
40,163,,0.4823453724384308
41,167,,0.5140124559402466
42,171,,0.47745612263679504
43,175,,0.49207955598831177
