epoch,step,train_loss,val_loss
0,48,,2120.12158203125
1,49,2285.970947265625,
1,97,,384.1730041503906
2,99,415.3592529296875,
2,146,,330.0140686035156
3,149,374.7120361328125,
3,195,,294.8708190917969
4,199,362.1710205078125,
4,244,,272.6914367675781
5,249,323.780029296875,
5,293,,252.0121612548828
6,299,395.50762939453125,
6,342,,239.32925415039062
7,349,291.1259765625,
7,391,,232.32313537597656
8,399,269.1983337402344,
8,440,,230.9097442626953
9,449,204.65716552734375,
9,489,,233.64259338378906
10,499,121.18356323242188,
10,538,,233.09222412109375
11,549,369.6783752441406,
11,587,,230.5154571533203
12,599,194.15206909179688,
12,636,,232.36306762695312
13,649,166.57972717285156,
13,685,,236.4622802734375
14,699,180.48257446289062,
14,734,,234.68368530273438
15,749,235.52049255371094,
15,783,,231.68606567382812
16,799,241.07017517089844,
16,832,,230.77731323242188
