epoch,step,train_loss,val_loss
0,3,,5.348545551300049
1,7,,5.243540287017822
2,11,,5.138228416442871
3,15,,5.030975341796875
4,19,,4.9238691329956055
5,23,,4.816678047180176
6,27,,4.708597183227539
7,31,,4.600215435028076
8,35,,4.488480567932129
9,39,,4.374900817871094
10,43,,4.259254455566406
11,47,,4.140727996826172
12,49,3.9226651191711426,
12,51,,4.018801689147949
13,55,,3.894559383392334
14,59,,3.762988567352295
15,63,,3.626692295074463
16,67,,3.4859442710876465
17,71,,3.341294527053833
18,75,,3.1927926540374756
19,79,,3.044002056121826
20,83,,2.8961052894592285
21,87,,2.7478010654449463
22,91,,2.6020376682281494
23,95,,2.4590835571289062
24,99,2.074943780899048,
24,99,,2.32025146484375
25,103,,2.1871511936187744
26,107,,2.0589797496795654
27,111,,1.936826229095459
28,115,,1.8199405670166016
29,119,,1.7107226848602295
30,123,,1.6103841066360474
31,127,,1.5161868333816528
32,131,,1.4323232173919678
33,135,,1.355358362197876
34,139,,1.2862255573272705
35,143,,1.22299325466156
36,147,,1.1685153245925903
37,149,1.6671487092971802,
37,151,,1.119580626487732
38,155,,1.0791491270065308
39,159,,1.0434471368789673
40,163,,1.0143460035324097
41,167,,0.9894809126853943
42,171,,0.9688428640365601
43,175,,0.9537233710289001
44,179,,0.9409984350204468
45,183,,0.9315809607505798
46,187,,0.9247689843177795
47,191,,0.9196817874908447
48,195,,0.9166644811630249
49,199,1.1262543201446533,
49,199,,0.9146931171417236
50,203,,0.9136497974395752
51,207,,0.9132371544837952
52,211,,0.9131736755371094
53,215,,0.9132957458496094
54,219,,0.9136434197425842
55,223,,0.9141613245010376
56,227,,0.9147046804428101
57,231,,0.9152916669845581
