epoch,step,train_loss,val_loss
0,15,,0.03750603273510933
1,31,,0.02498527429997921
2,47,,0.018954867497086525
3,49,0.022070161998271942,
3,63,,0.014054017141461372
4,79,,0.014393310062587261
5,95,,0.014694982208311558
6,99,0.02025122195482254,
6,111,,0.012221800163388252
7,127,,0.014904025942087173
8,143,,0.01179876271635294
9,149,0.01806572824716568,
9,159,,0.011942053213715553
10,175,,0.011926369741559029
11,191,,0.012745708227157593
12,199,0.013630062341690063,
12,207,,0.011501430533826351
13,223,,0.012900566682219505
14,239,,0.01189397368580103
15,249,0.017769768834114075,
15,255,,0.011778708547353745
16,271,,0.014068000949919224
17,287,,0.011393733322620392
18,299,0.02183493785560131,
18,303,,0.011153162457048893
19,319,,0.012445754371583462
20,335,,0.011539333499968052
21,349,0.01570935919880867,
21,351,,0.011210217140614986
22,367,,0.012030672281980515
23,383,,0.012991724535822868
