epoch,step,train_loss,val_loss
0,48,,4316.81787109375
1,49,4815.72705078125,
1,97,,3877.034423828125
2,99,3759.203369140625,
2,146,,3501.83544921875
3,149,4284.474609375,
3,195,,3167.6591796875
4,199,3039.07568359375,
4,244,,2865.67822265625
5,249,2740.27880859375,
5,293,,2591.13818359375
6,299,2055.19384765625,
6,342,,2342.226318359375
7,349,3173.8486328125,
7,391,,2118.309814453125
8,399,1563.427734375,
8,440,,1914.2620849609375
9,449,1828.008544921875,
9,489,,1730.20947265625
10,499,1296.0673828125,
10,538,,1564.6925048828125
11,549,952.4581298828125,
11,587,,1416.735595703125
12,599,1571.9970703125,
12,636,,1284.1822509765625
13,649,1188.660888671875,
13,685,,1165.9176025390625
14,699,819.4861450195312,
14,734,,1061.32861328125
15,749,896.6605834960938,
15,783,,968.68603515625
16,799,904.8507080078125,
16,832,,888.0159912109375
17,849,827.2890014648438,
17,881,,817.2484130859375
18,899,678.6903686523438,
18,930,,755.664306640625
19,949,603.35009765625,
19,979,,702.6629028320312
20,999,724.6665649414062,
20,1028,,655.7252807617188
21,1049,688.4957885742188,
21,1077,,616.8397216796875
22,1099,538.9634399414062,
22,1126,,583.1515502929688
23,1149,754.9383544921875,
23,1175,,553.9837036132812
24,1199,478.952880859375,
24,1224,,530.217041015625
25,1249,494.838623046875,
25,1273,,510.1894226074219
26,1299,466.9136962890625,
26,1322,,493.3002014160156
27,1349,610.5081176757812,
27,1371,,480.077392578125
28,1399,344.66217041015625,
28,1420,,468.72296142578125
29,1449,286.57525634765625,
29,1469,,459.4399108886719
30,1499,385.1318359375,
30,1518,,451.95843505859375
31,1549,358.3599548339844,
31,1567,,445.9582214355469
32,1599,593.30615234375,
32,1616,,441.38201904296875
33,1649,353.5826416015625,
33,1665,,437.52117919921875
34,1699,366.48773193359375,
34,1714,,434.61651611328125
35,1749,344.115966796875,
35,1763,,432.3903503417969
36,1799,404.3562316894531,
36,1812,,430.51654052734375
37,1849,378.2557678222656,
37,1861,,429.10052490234375
38,1899,587.4962158203125,
38,1910,,428.11492919921875
39,1949,618.886962890625,
39,1959,,427.360107421875
40,1999,286.31475830078125,
40,2008,,426.78656005859375
41,2049,650.0574340820312,
41,2057,,426.4344177246094
42,2099,484.2987060546875,
42,2106,,426.05975341796875
43,2149,226.4239501953125,
43,2155,,425.8280944824219
44,2199,493.63885498046875,
44,2204,,425.66619873046875
45,2249,508.6537170410156,
45,2253,,425.54510498046875
46,2299,327.2127685546875,
46,2302,,425.4490966796875
47,2349,382.3197326660156,
47,2351,,425.3978271484375
48,2399,312.75390625,
48,2400,,425.3503723144531
49,2449,483.2771911621094,
49,2449,,425.2772216796875
50,2498,,425.27728271484375
51,2499,272.23101806640625,
51,2547,,425.24017333984375
52,2549,454.15570068359375,
52,2596,,425.2485656738281
53,2599,551.52978515625,
53,2645,,425.2187805175781
54,2649,225.73609924316406,
54,2694,,425.2056884765625
55,2699,299.8296203613281,
55,2743,,425.2107238769531
56,2749,321.91644287109375,
56,2792,,425.21929931640625
57,2799,373.3260498046875,
57,2841,,425.2088623046875
58,2849,379.0224609375,
58,2890,,425.2097473144531
59,2899,345.2559814453125,
59,2939,,425.19921875
60,2949,546.6594848632812,
60,2988,,425.1889343261719
61,2999,367.44842529296875,
61,3037,,425.19573974609375
62,3049,392.4088134765625,
62,3086,,425.1922302246094
63,3099,342.4921569824219,
63,3135,,425.2048645019531
64,3149,386.2166748046875,
64,3184,,425.2091369628906
65,3199,441.2125549316406,
65,3233,,425.188232421875
66,3249,412.3399658203125,
66,3282,,425.2059020996094
67,3299,341.92742919921875,
67,3331,,425.1904296875
68,3349,411.1291198730469,
68,3380,,425.18170166015625
69,3399,440.43267822265625,
69,3429,,425.2012023925781
70,3449,415.111083984375,
70,3478,,425.1810607910156
71,3499,551.961181640625,
71,3527,,425.2061767578125
72,3549,432.7338562011719,
72,3576,,425.19549560546875
73,3599,485.7281799316406,
73,3625,,425.1841735839844
74,3649,429.0085754394531,
74,3674,,425.2154846191406
75,3699,466.60076904296875,
75,3723,,425.19561767578125
