epoch,step,train_loss,val_loss
0,44,,514.783203125
1,49,627.7714233398438,
1,89,,368.953857421875
2,99,292.05413818359375,
2,134,,351.6424255371094
3,149,209.41348266601562,
3,179,,337.3307800292969
4,199,368.63934326171875,
4,224,,329.2333984375
5,249,205.3216552734375,
5,269,,321.9626159667969
6,299,268.8578186035156,
6,314,,319.5240173339844
7,349,275.5987548828125,
7,359,,314.4354248046875
8,399,380.7217102050781,
8,404,,319.7666931152344
9,449,176.54910278320312,
9,449,,332.453369140625
10,494,,320.21612548828125
11,499,324.7826232910156,
11,539,,301.8479919433594
12,549,355.10040283203125,
12,584,,298.0783996582031
13,599,213.25355529785156,
13,629,,300.8114318847656
14,649,189.54684448242188,
14,674,,295.2392272949219
15,699,297.2923889160156,
15,719,,289.3315124511719
16,749,329.17779541015625,
16,764,,301.7379150390625
17,799,362.64410400390625,
17,809,,294.4151611328125
18,849,205.5159454345703,
18,854,,285.9710693359375
19,899,471.3075866699219,
19,899,,285.27020263671875
20,944,,282.49334716796875
21,949,364.233642578125,
21,989,,282.6746826171875
22,999,331.913818359375,
22,1034,,279.9442443847656
23,1049,265.82977294921875,
23,1079,,277.783203125
24,1099,298.9514465332031,
24,1124,,275.2026062011719
25,1149,473.8795166015625,
25,1169,,280.9229431152344
26,1199,309.11322021484375,
26,1214,,277.7427978515625
27,1249,280.9015197753906,
27,1259,,277.4080505371094
28,1299,342.96014404296875,
28,1304,,269.8818359375
29,1349,285.4987487792969,
29,1349,,277.7265625
30,1394,,268.32208251953125
31,1399,312.69000244140625,
31,1439,,278.1769104003906
32,1449,235.50135803222656,
32,1484,,268.64495849609375
33,1499,270.4097900390625,
33,1529,,265.4087219238281
34,1549,342.5313415527344,
34,1574,,289.690185546875
35,1599,399.59588623046875,
35,1619,,265.8777770996094
36,1649,294.63677978515625,
36,1664,,266.1626281738281
37,1699,239.77239990234375,
37,1709,,264.384521484375
38,1749,328.93084716796875,
38,1754,,265.0390930175781
39,1799,158.73329162597656,
39,1799,,266.3414306640625
40,1844,,266.3965148925781
41,1849,201.93238830566406,
41,1889,,274.8663635253906
42,1899,290.970947265625,
42,1934,,275.315185546875
