epoch,step,train_loss,val_loss
0,48,,3724.67578125
1,49,3788.1103515625,
1,97,,2773.51708984375
2,99,2786.0703125,
2,146,,1869.315185546875
3,149,1947.2222900390625,
3,195,,1163.695556640625
4,199,1384.1630859375,
4,244,,722.1880493164062
5,249,612.2794189453125,
5,293,,501.6828308105469
6,299,423.4688720703125,
6,342,,416.7969970703125
7,349,532.8037109375,
7,391,,392.74517822265625
8,399,369.89215087890625,
8,440,,383.677734375
9,449,446.93603515625,
9,489,,381.4746398925781
10,499,465.1554260253906,
10,538,,355.7261657714844
11,549,200.31944274902344,
11,587,,340.9687805175781
12,599,311.5940246582031,
12,636,,295.56915283203125
13,649,354.647705078125,
13,685,,274.800048828125
14,699,343.5262756347656,
14,734,,327.5196228027344
15,749,371.65032958984375,
15,783,,273.8422546386719
16,799,305.1182556152344,
16,832,,265.4471740722656
17,849,225.28073120117188,
17,881,,264.72662353515625
18,899,244.60462951660156,
18,930,,273.1659240722656
19,949,154.90826416015625,
19,979,,254.112548828125
20,999,266.3702087402344,
20,1028,,296.6217956542969
21,1049,206.2991485595703,
21,1077,,261.2400817871094
22,1099,182.13314819335938,
22,1126,,271.4488220214844
23,1149,173.53756713867188,
23,1175,,277.9355773925781
24,1199,148.0568389892578,
24,1224,,266.0559387207031
