epoch,step,train_loss,val_loss
0,48,,4163.09912109375
1,49,4734.1708984375,
1,97,,3737.19384765625
2,99,3298.86279296875,
2,146,,3368.22900390625
3,149,2684.936767578125,
3,195,,3040.3935546875
4,199,3384.846435546875,
4,244,,2744.945068359375
5,249,2653.4228515625,
5,293,,2475.970458984375
6,299,2415.423828125,
6,342,,2236.226806640625
7,349,2430.8916015625,
7,391,,2017.0003662109375
8,399,1473.564208984375,
8,440,,1819.827392578125
9,449,1697.28271484375,
9,489,,1642.62255859375
10,499,1992.3665771484375,
10,538,,1482.2327880859375
11,549,1337.303466796875,
11,587,,1340.4935302734375
12,599,1214.729248046875,
12,636,,1212.6771240234375
13,649,1202.006591796875,
13,685,,1099.8614501953125
14,699,960.072265625,
14,734,,1001.348876953125
15,749,770.2249755859375,
15,783,,913.5593872070312
16,799,1640.778076171875,
16,832,,837.8772583007812
17,849,690.6849975585938,
17,881,,771.423828125
18,899,835.6971435546875,
18,930,,713.5360717773438
19,949,693.010986328125,
19,979,,664.0302734375
20,999,741.4276123046875,
20,1028,,621.9517822265625
21,1049,584.64306640625,
21,1077,,585.7186889648438
22,1099,543.1475219726562,
22,1126,,556.189697265625
23,1149,571.8366088867188,
23,1175,,531.07470703125
24,1199,594.804931640625,
24,1224,,509.7903137207031
25,1249,422.4786071777344,
25,1273,,491.9800720214844
26,1299,662.5477294921875,
26,1322,,478.5201721191406
27,1349,227.40048217773438,
27,1371,,466.6391906738281
28,1399,627.26220703125,
28,1420,,457.65283203125
29,1449,557.302734375,
29,1469,,450.56500244140625
30,1499,657.9888916015625,
30,1518,,444.95135498046875
31,1549,417.31854248046875,
31,1567,,440.83026123046875
32,1599,363.0787353515625,
32,1616,,437.4153747558594
33,1649,240.5579376220703,
33,1665,,435.2419738769531
34,1699,535.5590209960938,
34,1714,,433.477783203125
35,1749,442.1782531738281,
35,1763,,432.2336120605469
36,1799,554.11669921875,
36,1812,,431.4556579589844
37,1849,483.1338195800781,
37,1861,,430.92095947265625
38,1899,361.4659423828125,
38,1910,,430.67315673828125
39,1949,343.4898986816406,
39,1959,,430.5556335449219
40,1999,380.2274169921875,
40,2008,,430.5592956542969
41,2049,524.8812255859375,
41,2057,,430.6278381347656
42,2099,313.1344299316406,
42,2106,,430.7481994628906
43,2149,296.3779602050781,
43,2155,,430.8756103515625
44,2199,325.220458984375,
44,2204,,431.0428161621094
