epoch,step,train_loss,val_loss
0,15,,0.195407435297966
1,31,,0.056605204939842224
2,47,,0.04740018770098686
3,49,0.08613529801368713,
3,63,,0.04684344306588173
4,79,,0.04192400723695755
5,95,,0.04008202254772186
6,99,0.07764920592308044,
6,111,,0.03858928754925728
7,127,,0.03826303780078888
8,143,,0.03719175606966019
9,149,0.04533226042985916,
9,159,,0.04668987914919853
10,175,,0.04478118196129799
11,191,,0.03643178567290306
12,199,0.057475004345178604,
12,207,,0.0360986590385437
13,223,,0.035972945392131805
14,239,,0.043838612735271454
15,249,0.04616352170705795,
15,255,,0.03594058379530907
16,271,,0.041657403111457825
17,287,,0.0360589437186718
18,299,0.049418993294239044,
18,303,,0.037246618419885635
19,319,,0.03849715366959572
20,335,,0.034644242376089096
21,349,0.03949509933590889,
21,351,,0.03432439640164375
22,367,,0.03539314866065979
23,383,,0.03432950749993324
24,399,0.029807619750499725,
24,399,,0.03402484953403473
25,415,,0.060237180441617966
26,431,,0.03371242806315422
27,447,,0.03612315654754639
28,449,0.04327511414885521,
28,463,,0.04968487471342087
29,479,,0.04806119576096535
30,495,,0.038430191576480865
31,499,0.05694897472858429,
31,511,,0.03645117208361626
