epoch,step,train_loss,val_loss
0,17,,0.07857593148946762
1,35,,0.040810178965330124
2,49,0.03491521254181862,
2,53,,0.03331650421023369
3,71,,0.02924063615500927
4,89,,0.028109749779105186
5,99,0.01621367782354355,
5,107,,0.026351328939199448
6,125,,0.026787860319018364
7,143,,0.02676396444439888
8,149,0.024066021665930748,
8,161,,0.02618664875626564
9,179,,0.025848206132650375
10,197,,0.032297439873218536
11,199,0.03044736385345459,
11,215,,0.027345625683665276
12,233,,0.026597192510962486
13,249,0.019045555964112282,
13,251,,0.027648257091641426
14,269,,0.02572576329112053
15,287,,0.026369920000433922
16,299,0.030939150601625443,
16,305,,0.02633935958147049
17,323,,0.02990403026342392
18,341,,0.027244703844189644
19,349,0.032158803194761276,
19,359,,0.025834480300545692
