epoch,step,train_loss,val_loss
0,17,,0.04038691148161888
1,35,,0.03014189377427101
2,49,0.02292969450354576,
2,53,,0.024302024394273758
3,71,,0.021730514243245125
4,89,,0.020345240831375122
5,99,0.021092180162668228,
5,107,,0.01978125423192978
6,125,,0.019390316680073738
7,143,,0.01971946470439434
8,149,0.019716959446668625,
8,161,,0.018376408144831657
9,179,,0.019281011074781418
10,197,,0.018199361860752106
11,199,0.01243074145168066,
11,215,,0.01784588396549225
12,233,,0.017639370635151863
13,249,0.012563933618366718,
13,251,,0.01761312037706375
14,269,,0.017294451594352722
15,287,,0.016819676384329796
16,299,0.02105211839079857,
16,305,,0.016773954033851624
17,323,,0.016879171133041382
18,341,,0.01705949939787388
19,349,0.011010417714715004,
19,359,,0.016261529177427292
20,377,,0.016095390543341637
21,395,,0.016235606744885445
22,399,0.011450220830738544,
22,413,,0.01600007526576519
23,431,,0.016701476648449898
24,449,0.008621146902441978,
24,449,,0.015994124114513397
25,467,,0.015794146806001663
26,485,,0.01607079990208149
27,499,0.015158808790147305,
27,503,,0.015789929777383804
28,521,,0.01717987284064293
29,539,,0.016519472002983093
30,549,0.0060935840010643005,
30,557,,0.016249578446149826
31,575,,0.01538909412920475
32,593,,0.015510927885770798
33,599,0.007494824938476086,
33,611,,0.015862474218010902
34,629,,0.015208751894533634
35,647,,0.015364978462457657
36,649,0.01606185920536518,
36,665,,0.015376024879515171
37,683,,0.017954137176275253
38,699,0.009055934846401215,
38,701,,0.015085825696587563
39,719,,0.015706881880760193
40,737,,0.015369269996881485
41,749,0.012117220088839531,
41,755,,0.01539323665201664
42,773,,0.015073204413056374
43,791,,0.014952976256608963
44,799,0.007109582424163818,
44,809,,0.015475776977837086
45,827,,0.015111380256712437
46,845,,0.016481909900903702
47,849,0.008656907826662064,
47,863,,0.016448695212602615
48,881,,0.015318457968533039
