epoch,step,train_loss,val_loss
0,15,,0.03827495127916336
1,31,,0.035633355379104614
2,47,,0.033665888011455536
3,49,0.041317105293273926,
3,63,,0.025044990703463554
4,79,,0.021523812785744667
5,95,,0.01810256764292717
6,99,0.018962595611810684,
6,111,,0.016962507739663124
7,127,,0.015676399692893028
8,143,,0.015518208034336567
9,149,0.02012632042169571,
9,159,,0.016304342076182365
10,175,,0.017269782721996307
11,191,,0.018285587430000305
12,199,0.016258565708994865,
12,207,,0.014176958240568638
13,223,,0.015229453332722187
14,239,,0.013990575447678566
15,249,0.014323355630040169,
15,255,,0.014732403680682182
16,271,,0.015979697927832603
17,287,,0.013627201318740845
18,299,0.021300457417964935,
18,303,,0.01692458614706993
19,319,,0.016221944242715836
20,335,,0.014717459678649902
21,349,0.014121396467089653,
21,351,,0.014574859291315079
22,367,,0.016163937747478485
