epoch,step,train_loss,val_loss
0,17,,0.04274682328104973
1,35,,0.031062167137861252
2,49,0.023370303213596344,
2,53,,0.030976124107837677
3,71,,0.03132191672921181
4,89,,0.029394233599305153
5,99,0.022005092352628708,
5,107,,0.028241820633411407
6,125,,0.02964344061911106
7,143,,0.029430557042360306
8,149,0.04919750988483429,
8,161,,0.02678833156824112
9,179,,0.02731289714574814
10,197,,0.027827098965644836
11,199,0.018618784844875336,
11,215,,0.03418552130460739
12,233,,0.02856370620429516
13,249,0.022228971123695374,
13,251,,0.0266667902469635
14,269,,0.026594582945108414
15,287,,0.026570426300168037
16,299,0.03050919622182846,
16,305,,0.027555156499147415
17,323,,0.03338649868965149
18,341,,0.0290337186306715
19,349,0.0168808214366436,
19,359,,0.031606387346982956
20,377,,0.026237716898322105
21,395,,0.026363475248217583
22,399,0.011853180825710297,
22,413,,0.032870955765247345
23,431,,0.03141804039478302
24,449,0.02679857425391674,
24,449,,0.02746712416410446
25,467,,0.034447357058525085
