epoch,step,train_loss,val_loss
0,15,,0.05618196353316307
1,31,,0.046657681465148926
2,47,,0.04629242420196533
3,49,0.05677659064531326,
3,63,,0.04610481113195419
4,79,,0.045804280787706375
5,95,,0.045550353825092316
6,99,0.04275275394320488,
6,111,,0.045591577887535095
7,127,,0.044908493757247925
8,143,,0.04483675956726074
9,149,0.042300499975681305,
9,159,,0.0448140911757946
10,175,,0.04476984590291977
11,191,,0.04480338469147682
12,199,0.07225226610898972,
12,207,,0.04547220468521118
13,223,,0.04480307921767235
14,239,,0.044637978076934814
15,249,0.05105911195278168,
15,255,,0.045146483927965164
16,271,,0.04542900249361992
17,287,,0.044915489852428436
18,299,0.055827684700489044,
18,303,,0.04506215825676918
19,319,,0.04522482305765152
