epoch,step,train_loss,val_loss
0,48,,385.5899658203125
1,49,430.61102294921875,
1,97,,357.5922546386719
2,99,409.78369140625,
2,146,,347.0715026855469
3,149,475.565673828125,
3,195,,340.935302734375
4,199,299.8467102050781,
4,244,,339.4812927246094
5,249,356.7597351074219,
5,293,,321.5379638671875
6,299,193.59251403808594,
6,342,,313.51922607421875
7,349,272.96563720703125,
7,391,,307.69989013671875
8,399,268.4033203125,
8,440,,301.4692687988281
9,449,291.9644775390625,
9,489,,298.05743408203125
10,499,185.59918212890625,
10,538,,296.6249694824219
11,549,239.24375915527344,
11,587,,393.08197021484375
12,599,192.68460083007812,
12,636,,294.4527282714844
13,649,181.950439453125,
13,685,,301.3847351074219
14,699,144.90408325195312,
14,734,,290.94970703125
15,749,260.39361572265625,
15,783,,292.37420654296875
16,799,136.58200073242188,
16,832,,344.1238098144531
17,849,140.9728546142578,
17,881,,285.7978515625
18,899,156.30630493164062,
18,930,,290.6507873535156
19,949,117.25373840332031,
19,979,,314.5993957519531
20,999,177.9815216064453,
20,1028,,286.9273681640625
21,1049,140.2085723876953,
21,1077,,315.5719299316406
22,1099,184.17413330078125,
22,1126,,281.0390625
23,1149,116.96605682373047,
23,1175,,305.44232177734375
24,1199,135.435791015625,
24,1224,,282.7858581542969
25,1249,143.88351440429688,
25,1273,,285.8443603515625
26,1299,166.3721160888672,
26,1322,,284.9752197265625
27,1349,138.13644409179688,
27,1371,,298.3624267578125
