epoch,step,train_loss,val_loss
0,48,,5230.39697265625
1,49,5422.193359375,
1,97,,5137.25146484375
2,99,5082.07421875,
2,146,,4951.32568359375
3,149,4141.48876953125,
3,195,,4667.74609375
4,199,4498.3955078125,
4,244,,4306.4345703125
5,249,4461.974609375,
5,293,,3890.670166015625
6,299,4184.4423828125,
6,342,,3434.0625
7,349,3079.8603515625,
7,391,,2963.364013671875
8,399,2358.48291015625,
8,440,,2501.93896484375
9,449,1945.2386474609375,
9,489,,2068.539306640625
10,499,2856.00439453125,
10,538,,1682.944580078125
11,549,1420.9625244140625,
11,587,,1349.903564453125
12,599,1677.059814453125,
12,636,,1078.32666015625
13,649,820.7122802734375,
13,685,,855.7218627929688
14,699,764.2282104492188,
14,734,,690.9735717773438
15,749,470.0333251953125,
15,783,,574.1142578125
16,799,491.2550354003906,
16,832,,500.16937255859375
17,849,712.4480590820312,
17,881,,453.3891906738281
18,899,664.1331787109375,
18,930,,427.6866149902344
19,949,444.22430419921875,
19,979,,412.8484802246094
20,999,523.9928588867188,
20,1028,,404.343017578125
21,1049,342.1838073730469,
21,1077,,399.9163513183594
22,1099,326.9389953613281,
22,1126,,397.4831237792969
23,1149,448.12335205078125,
23,1175,,396.1611633300781
24,1199,701.463134765625,
24,1224,,395.5233154296875
25,1249,346.24884033203125,
25,1273,,395.0420227050781
26,1299,249.19180297851562,
26,1322,,394.79248046875
27,1349,446.05419921875,
27,1371,,394.275390625
28,1399,364.3795166015625,
28,1420,,394.2539367675781
29,1449,377.9822998046875,
29,1469,,394.1652526855469
30,1499,630.238525390625,
30,1518,,394.055419921875
31,1549,527.8886108398438,
31,1567,,393.9974670410156
32,1599,414.0550231933594,
32,1616,,393.9943542480469
33,1649,281.4854431152344,
33,1665,,393.606201171875
34,1699,354.49578857421875,
34,1714,,393.5088806152344
35,1749,428.428955078125,
35,1763,,393.4747619628906
36,1799,362.3631286621094,
36,1812,,393.38238525390625
37,1849,435.2466735839844,
37,1861,,393.1434631347656
38,1899,396.60150146484375,
38,1910,,392.8683166503906
39,1949,330.17608642578125,
39,1959,,393.1474304199219
40,1999,636.152587890625,
40,2008,,392.92034912109375
41,2049,416.7784729003906,
41,2057,,392.73724365234375
42,2099,466.9122619628906,
42,2106,,392.3919982910156
43,2149,362.19610595703125,
43,2155,,392.358642578125
44,2199,443.70556640625,
44,2204,,392.2598876953125
45,2249,469.7889404296875,
45,2253,,392.0555419921875
46,2299,556.2484130859375,
46,2302,,391.8801574707031
47,2349,248.97975158691406,
47,2351,,391.7588806152344
48,2399,414.65252685546875,
48,2400,,391.7001647949219
49,2449,419.221923828125,
49,2449,,391.7397155761719
50,2498,,391.1000061035156
51,2499,230.58004760742188,
51,2547,,391.3108215332031
52,2549,403.83380126953125,
52,2596,,391.4704895019531
53,2599,447.63763427734375,
53,2645,,390.93096923828125
54,2649,553.8367919921875,
54,2694,,390.8118591308594
55,2699,209.84576416015625,
55,2743,,390.3815612792969
56,2749,279.24249267578125,
56,2792,,390.58221435546875
57,2799,409.8817138671875,
57,2841,,390.3497314453125
58,2849,424.49102783203125,
58,2890,,390.2987365722656
59,2899,347.3779602050781,
59,2939,,390.0845031738281
60,2949,399.92755126953125,
60,2988,,389.6884460449219
61,2999,366.2742614746094,
61,3037,,389.590087890625
62,3049,389.09356689453125,
62,3086,,389.6033935546875
63,3099,406.031982421875,
63,3135,,389.62786865234375
64,3149,435.22186279296875,
64,3184,,389.0509948730469
65,3199,401.2190856933594,
65,3233,,388.93255615234375
66,3249,497.61431884765625,
66,3282,,388.7506103515625
67,3299,350.9678955078125,
67,3331,,388.4575500488281
68,3349,357.9273986816406,
68,3380,,388.333984375
69,3399,398.04010009765625,
69,3429,,387.9419250488281
70,3449,470.65802001953125,
70,3478,,388.10467529296875
71,3499,388.12200927734375,
71,3527,,387.7977294921875
72,3549,326.1790771484375,
72,3576,,387.7664794921875
73,3599,263.0544128417969,
73,3625,,387.1455993652344
74,3649,457.76373291015625,
74,3674,,387.2026672363281
75,3699,298.2614440917969,
75,3723,,387.1982727050781
76,3749,377.1366271972656,
76,3772,,386.6473388671875
77,3799,337.96484375,
77,3821,,386.7236633300781
78,3849,412.5445556640625,
78,3870,,386.63446044921875
79,3899,489.0087890625,
79,3919,,386.2476501464844
80,3949,446.24169921875,
80,3968,,386.1921081542969
81,3999,370.70458984375,
81,4017,,385.9163818359375
82,4049,335.8243408203125,
82,4066,,385.4112243652344
83,4099,368.58697509765625,
83,4115,,385.5590515136719
84,4149,413.8514404296875,
84,4164,,385.38665771484375
85,4199,566.90625,
85,4213,,384.811279296875
86,4249,553.5947875976562,
86,4262,,384.8291931152344
87,4299,394.0458984375,
87,4311,,384.3899230957031
88,4349,226.5704345703125,
88,4360,,384.71771240234375
89,4399,476.21917724609375,
89,4409,,384.3304748535156
90,4449,367.2605285644531,
90,4458,,383.7254943847656
91,4499,368.0360107421875,
91,4507,,383.78729248046875
92,4549,478.4949645996094,
92,4556,,383.73492431640625
93,4599,393.65771484375,
93,4605,,383.3476257324219
94,4649,546.8731689453125,
94,4654,,383.2778015136719
95,4699,372.9557800292969,
95,4703,,383.5233459472656
96,4749,422.34979248046875,
96,4752,,382.7679748535156
97,4799,350.6111145019531,
97,4801,,382.6584777832031
98,4849,427.1194763183594,
98,4850,,382.8083801269531
99,4899,391.35552978515625,
99,4899,,382.18072509765625
