epoch,step,train_loss,val_loss
0,44,,577.967529296875
1,49,723.0269775390625,
1,89,,440.4506530761719
2,99,744.9530639648438,
2,134,,436.2158508300781
3,149,434.82525634765625,
3,179,,424.564697265625
4,199,448.7360534667969,
4,224,,418.7145690917969
5,249,653.6828002929688,
5,269,,412.00830078125
6,299,365.78179931640625,
6,314,,404.69989013671875
7,349,299.71435546875,
7,359,,401.0378723144531
8,399,496.6230773925781,
8,404,,398.5833435058594
9,449,541.8704833984375,
9,449,,403.66827392578125
10,494,,402.4246826171875
11,499,242.46609497070312,
11,539,,395.8551940917969
12,549,234.1557159423828,
12,584,,394.90142822265625
13,599,430.869384765625,
13,629,,394.91595458984375
14,649,491.93365478515625,
14,674,,397.7132568359375
15,699,414.2602233886719,
15,719,,394.64501953125
16,749,277.8353271484375,
16,764,,394.7485656738281
17,799,348.9398193359375,
17,809,,394.0992736816406
18,849,394.4933166503906,
18,854,,419.286865234375
19,899,136.84153747558594,
19,899,,396.8639831542969
20,944,,394.73907470703125
21,949,302.04254150390625,
21,989,,397.046142578125
22,999,363.65570068359375,
22,1034,,394.15643310546875
