epoch,step,train_loss,val_loss
0,49,4946.6845703125,
0,50,,4318.47314453125
1,99,3941.32080078125,
1,101,,3730.32373046875
2,149,3476.49951171875,
2,152,,3065.35546875
3,199,3068.810546875,
3,203,,2384.327392578125
4,249,1706.8963623046875,
4,254,,1766.6644287109375
5,299,1717.62451171875,
5,305,,1258.9884033203125
6,349,1059.9957275390625,
6,356,,889.6923828125
7,399,270.08917236328125,
7,407,,653.1340942382812
8,449,427.39324951171875,
8,458,,525.8455200195312
9,499,500.2785339355469,
9,509,,464.713134765625
10,549,481.1678466796875,
10,560,,440.8267822265625
11,599,381.08404541015625,
11,611,,432.7155456542969
12,649,417.5251159667969,
12,662,,430.1664733886719
13,699,313.49658203125,
13,713,,430.0630187988281
14,749,376.21551513671875,
14,764,,429.9219970703125
15,799,357.7963562011719,
15,815,,431.19525146484375
16,849,286.0003662109375,
16,866,,428.1925048828125
17,899,305.76580810546875,
17,917,,360.7799072265625
18,949,260.75616455078125,
18,968,,326.3235168457031
19,999,446.6587219238281,
19,1019,,325.9534606933594
20,1049,281.7593078613281,
20,1070,,321.3576965332031
21,1099,331.3097839355469,
21,1121,,301.737060546875
22,1149,382.13226318359375,
22,1172,,313.52099609375
23,1199,324.74749755859375,
23,1223,,287.6820373535156
24,1249,606.717041015625,
24,1274,,275.4543762207031
25,1299,204.5377960205078,
25,1325,,272.892578125
26,1349,451.6561279296875,
26,1376,,273.3886413574219
27,1399,368.25830078125,
27,1427,,279.1562194824219
28,1449,250.14407348632812,
28,1478,,268.0102233886719
29,1499,442.0248718261719,
29,1529,,263.65277099609375
30,1549,245.60122680664062,
30,1580,,269.6889343261719
31,1599,235.63510131835938,
31,1631,,267.9351501464844
32,1649,245.9817657470703,
32,1682,,263.36505126953125
33,1699,298.2459716796875,
33,1733,,289.4463195800781
34,1749,161.97433471679688,
34,1784,,265.57696533203125
35,1799,248.13775634765625,
35,1835,,262.1720275878906
36,1849,313.47406005859375,
36,1886,,263.4115905761719
37,1899,337.186279296875,
37,1937,,263.70428466796875
38,1949,202.10821533203125,
38,1988,,258.3292541503906
39,1999,253.7347412109375,
39,2039,,262.3602600097656
40,2049,274.7342224121094,
40,2090,,256.8625793457031
41,2099,227.78431701660156,
41,2141,,261.1669616699219
42,2149,264.62701416015625,
42,2192,,261.1136474609375
43,2199,279.62432861328125,
43,2243,,263.94635009765625
44,2249,393.57281494140625,
44,2294,,260.1505126953125
45,2299,244.38087463378906,
45,2345,,270.7270202636719
