epoch,step,train_loss,val_loss
0,48,,2300.2041015625
1,49,1994.3253173828125,
1,97,,399.6427001953125
2,99,290.94091796875,
2,146,,385.8320617675781
3,149,339.4167785644531,
3,195,,372.030029296875
4,199,380.3308410644531,
4,244,,358.6950378417969
5,249,348.7006530761719,
5,293,,347.82049560546875
6,299,284.9783630371094,
6,342,,337.5711364746094
7,349,279.8056945800781,
7,391,,331.14874267578125
8,399,378.9661560058594,
8,440,,324.4652099609375
9,449,383.5382080078125,
9,489,,320.3594665527344
10,499,202.42694091796875,
10,538,,315.8388671875
11,549,291.98541259765625,
11,587,,313.5321960449219
12,599,268.1526794433594,
12,636,,319.530517578125
13,649,203.12193298339844,
13,685,,311.1159973144531
14,699,272.4886474609375,
14,734,,312.3344421386719
15,749,175.0911865234375,
15,783,,308.0501708984375
16,799,277.46746826171875,
16,832,,306.43701171875
17,849,323.97210693359375,
17,881,,303.2272644042969
18,899,342.61029052734375,
18,930,,306.572998046875
19,949,318.9193115234375,
19,979,,304.5843505859375
20,999,353.9621887207031,
20,1028,,301.88775634765625
21,1049,296.64141845703125,
21,1077,,300.5398864746094
22,1099,343.81500244140625,
22,1126,,299.1084289550781
23,1149,351.3050537109375,
23,1175,,299.9057312011719
24,1199,308.09283447265625,
24,1224,,298.79583740234375
25,1249,353.9560852050781,
25,1273,,303.330322265625
26,1299,437.2705078125,
26,1322,,297.38616943359375
27,1349,241.4649658203125,
27,1371,,302.98046875
28,1399,386.3453674316406,
28,1420,,296.651611328125
29,1449,281.4422607421875,
29,1469,,297.67352294921875
30,1499,474.7680969238281,
30,1518,,295.6566467285156
31,1549,214.41067504882812,
31,1567,,297.927490234375
32,1599,304.9872741699219,
32,1616,,293.9990539550781
33,1649,236.44656372070312,
33,1665,,295.53314208984375
34,1699,338.61883544921875,
34,1714,,296.8811950683594
35,1749,252.12124633789062,
35,1763,,293.90509033203125
36,1799,298.2988586425781,
36,1812,,296.083984375
37,1849,362.5067138671875,
37,1861,,293.15118408203125
38,1899,248.4189910888672,
38,1910,,290.5831604003906
39,1949,317.5831298828125,
39,1959,,291.946044921875
40,1999,232.76510620117188,
40,2008,,292.1832580566406
41,2049,306.3285827636719,
41,2057,,289.02313232421875
42,2099,255.05300903320312,
42,2106,,289.27862548828125
43,2149,282.0743713378906,
43,2155,,287.96533203125
44,2199,385.8722229003906,
44,2204,,287.7105407714844
45,2249,286.2917175292969,
45,2253,,287.9963073730469
46,2299,213.22946166992188,
46,2302,,286.4881591796875
47,2349,229.732177734375,
47,2351,,285.4299011230469
48,2399,234.89578247070312,
48,2400,,287.22967529296875
49,2449,123.56695556640625,
49,2449,,284.0448303222656
50,2498,,284.91094970703125
51,2499,293.8033142089844,
51,2547,,285.7401123046875
52,2549,274.0433349609375,
52,2596,,285.0315856933594
53,2599,349.9740295410156,
53,2645,,287.2182312011719
54,2649,206.059814453125,
54,2694,,284.4245910644531
