epoch,step,train_loss,val_loss
0,17,,0.050559986382722855
1,35,,0.04417576640844345
2,49,0.03245849907398224,
2,53,,0.043400269001722336
3,71,,0.04052281379699707
4,89,,0.04012918844819069
5,99,0.038844846189022064,
5,107,,0.03933369368314743
6,125,,0.038413580507040024
7,143,,0.038233377039432526
8,149,0.07720720767974854,
8,161,,0.0379507876932621
9,179,,0.038461484014987946
10,197,,0.03772825375199318
11,199,0.03577940911054611,
11,215,,0.038198262453079224
12,233,,0.03763635456562042
13,249,0.04703131318092346,
13,251,,0.03753191605210304
14,269,,0.038146212697029114
15,287,,0.037662800401449203
16,299,0.023380186408758163,
16,305,,0.03803445026278496
17,323,,0.03786325454711914
18,341,,0.03766871616244316
