epoch,step,train_loss,val_loss
0,3,,3.667750597000122
1,7,,1.330684781074524
2,11,,0.8166898488998413
3,15,,1.1364741325378418
4,19,,1.131212830543518
5,23,,0.880879282951355
6,27,,0.7560791969299316
7,31,,0.7545717358589172
8,35,,0.756476640701294
9,39,,0.720406711101532
10,43,,0.6946982741355896
11,47,,0.6864892244338989
12,49,0.756906270980835,
12,51,,0.6817366480827332
13,55,,0.6722859144210815
14,59,,0.6622211933135986
15,63,,0.6559721231460571
16,67,,0.6516085863113403
17,71,,0.6449334621429443
18,75,,0.6396207213401794
19,79,,0.6357953548431396
20,83,,0.6329562664031982
21,87,,0.631708562374115
22,91,,0.6278359293937683
23,95,,0.6270362138748169
24,99,0.8380707502365112,
24,99,,0.6258777379989624
25,103,,0.6231651902198792
26,107,,0.6210294961929321
27,111,,0.6187565326690674
28,115,,0.6162347197532654
29,119,,0.614663302898407
30,123,,0.610201358795166
31,127,,0.6074904203414917
32,131,,0.6039313077926636
33,135,,0.5997282266616821
34,139,,0.5945277810096741
35,143,,0.589424192905426
36,147,,0.5841933488845825
37,149,0.512001633644104,
37,151,,0.5812569856643677
38,155,,0.5789704918861389
39,159,,0.5697306394577026
40,163,,0.566947877407074
41,167,,0.5615487098693848
42,171,,0.5585529208183289
43,175,,0.5562160611152649
44,179,,0.552665650844574
45,183,,0.5520397424697876
46,187,,0.5433580279350281
47,191,,0.5418590307235718
48,195,,0.5399153828620911
49,199,0.4500631093978882,
49,199,,0.5311177968978882
50,203,,0.5292785167694092
51,207,,0.5314830541610718
52,211,,0.5288742780685425
53,215,,0.5237647891044617
54,219,,0.5207971334457397
55,223,,0.5196723937988281
56,227,,0.5144155025482178
57,231,,0.5124828219413757
58,235,,0.5109620690345764
59,239,,0.5089980959892273
60,243,,0.5082659721374512
61,247,,0.5060105919837952
62,249,0.557209849357605,
62,251,,0.5049424767494202
63,255,,0.5040687322616577
64,259,,0.5050691962242126
65,263,,0.5021741390228271
66,267,,0.5020943880081177
67,271,,0.4961257576942444
68,275,,0.5041229724884033
69,279,,0.5024286508560181
70,283,,0.5027260780334473
71,287,,0.4988050162792206
72,291,,0.4906119406223297
73,295,,0.48803582787513733
74,299,0.41134658455848694,
74,299,,0.4943806827068329
75,303,,0.5056378841400146
76,307,,0.48860660195350647
77,311,,0.4915577471256256
78,315,,0.49560466408729553
