epoch,step,train_loss,val_loss
0,48,,4397.419921875
1,49,3746.12548828125,
1,97,,2318.328369140625
2,99,2622.40673828125,
2,146,,726.7741088867188
3,149,647.3331298828125,
3,195,,397.7582092285156
4,199,483.65093994140625,
4,244,,371.2037353515625
5,249,587.7922973632812,
5,293,,357.75958251953125
6,299,363.1903991699219,
6,342,,342.52099609375
7,349,540.6444702148438,
7,391,,327.4470520019531
8,399,391.290283203125,
8,440,,315.0782775878906
9,449,347.04876708984375,
9,489,,303.9311218261719
10,499,332.1378173828125,
10,538,,291.5054931640625
11,549,351.4991455078125,
11,587,,282.48370361328125
12,599,424.9049072265625,
12,636,,274.48004150390625
13,649,340.66357421875,
13,685,,266.63641357421875
14,699,282.7651062011719,
14,734,,263.5553894042969
15,749,266.4317626953125,
15,783,,257.8492126464844
16,799,245.04673767089844,
16,832,,250.92250061035156
17,849,236.73770141601562,
17,881,,247.1486358642578
18,899,273.4520263671875,
18,930,,244.21206665039062
19,949,280.5650634765625,
19,979,,240.6357879638672
20,999,227.23895263671875,
20,1028,,242.30709838867188
21,1049,316.0735778808594,
21,1077,,240.2708740234375
22,1099,241.74331665039062,
22,1126,,235.4297637939453
23,1149,206.7482452392578,
23,1175,,236.6306610107422
24,1199,307.385498046875,
24,1224,,233.39688110351562
25,1249,349.54180908203125,
25,1273,,233.7491912841797
26,1299,247.9001007080078,
26,1322,,233.8353729248047
27,1349,319.22198486328125,
27,1371,,230.9216766357422
28,1399,270.87872314453125,
28,1420,,233.3443145751953
29,1449,323.2380676269531,
29,1469,,231.45384216308594
30,1499,289.81768798828125,
30,1518,,231.5843505859375
31,1549,318.2005615234375,
31,1567,,233.16204833984375
32,1599,304.0951843261719,
32,1616,,231.20233154296875
