epoch,step,train_loss,val_loss
0,44,,2340.23974609375
1,49,2154.404541015625,
1,89,,415.7115173339844
2,99,487.3287353515625,
2,134,,376.6849060058594
3,149,248.17202758789062,
3,179,,336.1851806640625
4,199,443.41485595703125,
4,224,,302.62548828125
5,249,389.8833923339844,
5,269,,282.0782165527344
6,299,202.91249084472656,
6,314,,266.94903564453125
7,349,307.8594055175781,
7,359,,257.57794189453125
8,399,245.78878784179688,
8,404,,253.71385192871094
9,449,170.4291229248047,
9,449,,251.0212860107422
10,494,,249.5610809326172
11,499,302.8865661621094,
11,539,,249.94630432128906
12,549,237.88577270507812,
12,584,,250.86068725585938
13,599,249.32264709472656,
13,629,,251.4394989013672
14,649,287.015625,
14,674,,248.66542053222656
15,699,305.4062194824219,
15,719,,257.8359069824219
16,749,133.44277954101562,
16,764,,251.4501190185547
17,799,205.87315368652344,
17,809,,253.61181640625
18,849,379.17376708984375,
18,854,,251.43536376953125
19,899,246.00584411621094,
19,899,,251.4265899658203
