epoch,step,train_loss,val_loss
0,3,,3.3566083908081055
1,7,,3.031477212905884
2,11,,2.729093313217163
3,15,,2.4406607151031494
4,19,,2.1538686752319336
5,23,,1.8655574321746826
6,27,,1.5829583406448364
7,31,,1.3180092573165894
8,35,,1.0842219591140747
9,39,,0.9021913409233093
10,43,,0.7936791777610779
11,47,,0.7701330780982971
12,49,1.2297155857086182,
12,51,,0.8323113918304443
13,55,,0.93883216381073
14,59,,1.0564017295837402
15,63,,1.1228492259979248
16,67,,1.111542820930481
