epoch,step,train_loss,val_loss
0,3,,1.0188997983932495
1,7,,1.5528720617294312
2,11,,0.9225174188613892
3,15,,0.9857363700866699
4,19,,0.7991365194320679
5,23,,0.8069364428520203
6,27,,0.7255482077598572
7,31,,0.7025837898254395
8,35,,0.7089991569519043
9,39,,0.677758514881134
10,43,,0.6489001512527466
11,47,,0.6470426917076111
12,49,0.70067298412323,
12,51,,0.6232042908668518
13,55,,0.63382488489151
14,59,,0.6003678441047668
15,63,,0.6194257140159607
16,67,,0.5798436403274536
17,71,,0.5828001499176025
18,75,,0.557505190372467
19,79,,0.5507408380508423
20,83,,0.5539408922195435
21,87,,0.5175787806510925
22,91,,0.5639949440956116
23,95,,0.500575602054596
24,99,0.2015613317489624,
24,99,,0.614825427532196
25,103,,0.49203312397003174
26,107,,0.502579927444458
27,111,,0.45746466517448425
28,115,,0.47876396775245667
29,119,,0.4472251534461975
30,123,,0.4222753942012787
31,127,,0.43451088666915894
32,131,,0.41191452741622925
33,135,,0.40580329298973083
34,139,,0.40101468563079834
35,143,,0.4215991497039795
36,147,,0.39614352583885193
37,149,0.04785335063934326,
37,151,,0.40358808636665344
38,155,,0.3872607946395874
39,159,,0.39737316966056824
40,163,,0.4155322313308716
41,167,,0.37842291593551636
42,171,,0.3762659430503845
43,175,,0.39016634225845337
44,179,,0.39149239659309387
45,183,,0.37271931767463684
46,187,,0.3883779048919678
47,191,,0.3768225908279419
48,195,,0.3753609359264374
49,199,0.012739109806716442,
49,199,,0.36973491311073303
50,203,,0.3734900951385498
51,207,,0.390218585729599
52,211,,0.39079055190086365
53,215,,0.36997222900390625
54,219,,0.3694625496864319
55,223,,0.36978310346603394
56,227,,0.38242873549461365
57,231,,0.37950399518013
58,235,,0.37749478220939636
59,239,,0.3789873719215393
