epoch,step,train_loss,val_loss
0,48,,3742.777587890625
1,49,3542.775390625,
1,97,,2817.52734375
2,99,2522.72802734375,
2,146,,1920.8575439453125
3,149,1208.9859619140625,
3,195,,1204.248046875
4,199,940.4832153320312,
4,244,,740.6058959960938
5,249,835.1565551757812,
5,293,,509.6034240722656
6,299,699.888916015625,
6,342,,420.66448974609375
7,349,484.4920959472656,
7,391,,393.21484375
8,399,384.3432922363281,
8,440,,385.4563293457031
9,449,422.4304504394531,
9,489,,383.97406005859375
10,499,274.1256103515625,
10,538,,384.78387451171875
11,549,365.4502868652344,
11,587,,383.42230224609375
12,599,416.7623291015625,
12,636,,382.86785888671875
13,649,386.82861328125,
13,685,,382.5631408691406
14,699,355.09185791015625,
14,734,,382.487548828125
15,749,467.18310546875,
15,783,,382.31463623046875
16,799,376.5673828125,
16,832,,382.2108459472656
17,849,254.96751403808594,
17,881,,382.930908203125
18,899,336.8160400390625,
18,930,,383.1402282714844
19,949,267.15673828125,
19,979,,382.7352294921875
20,999,304.7651062011719,
20,1028,,383.0143127441406
21,1049,193.69869995117188,
21,1077,,382.6438903808594
